time,lat,lon,alt,ve,vn,vu
0.00,25.164183,-81.126743,0.0,-2075.32,51.19,1482.91
0.75,25.164529,-81.142239,1112.8,-2075.32,51.19,1475.54
1.50,25.164872,-81.157735,2220.1,-2075.32,51.19,1468.16
2.26,25.165214,-81.173231,3321.9,-2075.32,51.19,1460.78
3.01,25.165554,-81.188727,4418.1,-2075.32,51.19,1453.40
3.76,25.165893,-81.204223,5508.7,-2075.32,51.19,1446.02
4.51,25.166230,-81.219720,6593.8,-2075.32,51.19,1438.65
5.27,25.166566,-81.235216,7673.3,-2075.32,51.19,1431.27
6.02,25.166900,-81.250713,8747.3,-2075.32,51.19,1423.89
6.77,25.167232,-81.266210,9815.8,-2075.32,51.19,1416.51
7.52,25.167563,-81.281707,10878.6,-2075.32,51.19,1409.14
8.28,25.167892,-81.297203,11936.0,-2075.32,51.19,1401.76
9.03,25.168219,-81.312700,12987.8,-2075.32,51.19,1394.38
9.78,25.168545,-81.328197,14034.0,-2075.32,51.19,1387.00
10.53,25.168869,-81.343695,15074.7,-2075.32,51.19,1379.63
11.28,25.169192,-81.359192,16109.8,-2075.32,51.19,1372.25
12.04,25.169513,-81.374689,17139.4,-2075.32,51.19,1364.87
12.79,25.169832,-81.390186,18163.4,-2075.32,51.19,1357.49
13.54,25.170150,-81.405684,19181.9,-2075.32,51.19,1350.11
14.29,25.170466,-81.421181,20194.9,-2075.32,51.19,1342.74
15.05,25.170780,-81.436679,21202.2,-2075.32,51.19,1335.36
15.80,25.171093,-81.452177,22204.1,-2075.32,51.19,1327.98
16.55,25.171405,-81.467675,23200.4,-2075.32,51.19,1320.60
17.30,25.171714,-81.483172,24191.1,-2075.32,51.19,1313.23
18.06,25.172022,-81.498670,25176.3,-2075.32,51.19,1305.85
18.81,25.172329,-81.514168,26155.9,-2075.32,51.19,1298.47
19.56,25.172634,-81.529666,27130.0,-2075.32,51.19,1291.09
20.31,25.172937,-81.545165,28098.5,-2075.32,51.19,1283.72
21.06,25.173238,-81.560663,29061.5,-2075.32,51.19,1276.34
21.82,25.173538,-81.576161,30018.9,-2075.32,51.19,1268.96
22.57,25.173837,-81.591659,30970.8,-2075.32,51.19,1261.58
23.32,25.174134,-81.607158,31917.1,-2075.32,51.19,1254.20
24.07,25.174429,-81.622656,32857.9,-2075.32,51.19,1246.83
24.83,25.174722,-81.638155,33793.2,-2075.32,51.19,1239.45
25.58,25.175014,-81.653654,34722.8,-2075.32,51.19,1232.07
26.33,25.175304,-81.669153,35647.0,-2075.32,51.19,1224.69
27.08,25.175593,-81.684651,36565.5,-2075.32,51.19,1217.32
27.84,25.175880,-81.700150,37478.6,-2075.32,51.19,1209.94
28.59,25.176166,-81.715649,38386.0,-2075.32,51.19,1202.56
29.34,25.176450,-81.731148,39288.0,-2075.32,51.19,1195.18
30.09,25.176732,-81.746647,40184.4,-2075.32,51.19,1187.81
30.84,25.177012,-81.762147,41075.2,-2075.32,51.19,1180.43
31.60,25.177291,-81.777646,41960.5,-2075.32,51.19,1173.05
32.35,25.177569,-81.793145,42840.2,-2075.32,51.19,1165.67
33.10,25.177845,-81.808645,43714.4,-2075.32,51.19,1158.30
33.85,25.178119,-81.824144,44583.0,-2075.32,51.19,1150.92
34.61,25.178391,-81.839644,45446.1,-2075.32,51.19,1143.54
35.36,25.178662,-81.855143,46303.6,-2075.32,51.19,1136.16
36.11,25.178932,-81.870643,47155.6,-2075.32,51.19,1128.78
36.86,25.179199,-81.886143,48002.0,-2075.32,51.19,1121.41
37.62,25.179465,-81.901643,48842.9,-2075.32,51.19,1114.03
38.37,25.179730,-81.917143,49678.2,-2075.32,51.19,1106.65
39.12,25.179993,-81.932642,50508.0,-2075.32,51.19,1099.27
39.87,25.180254,-81.948142,51332.2,-2075.32,51.19,1091.90
40.62,25.180514,-81.963643,52150.9,-2075.32,51.19,1084.52
41.38,25.180772,-81.979143,52964.0,-2075.32,51.19,1077.14
42.13,25.181028,-81.994643,53771.6,-2075.32,51.19,1069.76
42.88,25.181283,-82.010143,54573.6,-2075.32,51.19,1062.39
