time,lat,lon,alt,ve,vn,vu
0.00,20.679177,-83.305976,0.0,-2034.90,1155.75,1737.25
0.85,20.687955,-83.322499,1465.5,-2034.90,1155.75,1728.96
1.69,20.696732,-83.339023,2924.0,-2034.90,1155.75,1720.67
2.54,20.705507,-83.355549,4375.4,-2034.90,1155.75,1712.37
3.38,20.714280,-83.372078,5819.9,-2034.90,1155.75,1704.08
4.23,20.723052,-83.388608,7257.3,-2034.90,1155.75,1695.79
5.07,20.731823,-83.405140,8687.8,-2034.90,1155.75,1687.50
5.92,20.740592,-83.421674,10111.2,-2034.90,1155.75,1679.20
6.76,20.749359,-83.438210,11527.6,-2034.90,1155.75,1670.91
7.61,20.758124,-83.454748,12937.0,-2034.90,1155.75,1662.62
8.46,20.766889,-83.471287,14339.4,-2034.90,1155.75,1654.33
9.30,20.775651,-83.487829,15734.7,-2034.90,1155.75,1646.03
10.15,20.784412,-83.504373,17123.1,-2034.90,1155.75,1637.74
10.99,20.793171,-83.520918,18504.4,-2034.90,1155.75,1629.45
11.84,20.801929,-83.537466,19878.8,-2034.90,1155.75,1621.16
12.68,20.810685,-83.554015,21246.1,-2034.90,1155.75,1612.87
13.53,20.819440,-83.570566,22606.4,-2034.90,1155.75,1604.57
14.37,20.828193,-83.587120,23959.7,-2034.90,1155.75,1596.28
15.22,20.836944,-83.603675,25306.0,-2034.90,1155.75,1587.99
16.07,20.845694,-83.620232,26645.2,-2034.90,1155.75,1579.70
16.91,20.854442,-83.636791,27977.5,-2034.90,1155.75,1571.40
17.76,20.863189,-83.653352,29302.8,-2034.90,1155.75,1563.11
18.60,20.871934,-83.669914,30621.0,-2034.90,1155.75,1554.82
19.45,20.880677,-83.686479,31932.2,-2034.90,1155.75,1546.53
20.29,20.889419,-83.703046,33236.4,-2034.90,1155.75,1538.23
21.14,20.898159,-83.719615,34533.6,-2034.90,1155.75,1529.94
21.99,20.906898,-83.736185,35823.8,-2034.90,1155.75,1521.65
22.83,20.915635,-83.752758,37107.0,-2034.90,1155.75,1513.36
23.68,20.924371,-83.769332,38383.2,-2034.90,1155.75,1505.06
24.52,20.933104,-83.785908,39652.3,-2034.90,1155.75,1496.77
25.37,20.941837,-83.802487,40914.5,-2034.90,1155.75,1488.48
26.21,20.950567,-83.819067,42169.6,-2034.90,1155.75,1480.19
27.06,20.959296,-83.835649,43417.7,-2034.90,1155.75,1471.89
27.90,20.968024,-83.852233,44658.8,-2034.90,1155.75,1463.60
28.75,20.976750,-83.868819,45892.9,-2034.90,1155.75,1455.31
29.60,20.985474,-83.885407,47120.0,-2034.90,1155.75,1447.02
30.44,20.994197,-83.901997,48340.1,-2034.90,1155.75,1438.73
31.29,21.002918,-83.918589,49553.1,-2034.90,1155.75,1430.43
32.13,21.011637,-83.935183,50759.2,-2034.90,1155.75,1422.14
32.98,21.020355,-83.951778,51958.2,-2034.90,1155.75,1413.85
33.82,21.029071,-83.968376,53150.3,-2034.90,1155.75,1405.56
34.67,21.037786,-83.984975,54335.3,-2034.90,1155.75,1397.26
35.51,21.046499,-84.001577,55513.3,-2034.90,1155.75,1388.97
36.36,21.055210,-84.018180,56684.3,-2034.90,1155.75,1380.68
37.21,21.063920,-84.034786,57848.2,-2034.90,1155.75,1372.39
38.05,21.072628,-84.051393,59005.2,-2034.90,1155.75,1364.09
38.90,21.081334,-84.068003,60155.2,-2034.90,1155.75,1355.80
39.74,21.090039,-84.084614,61298.1,-2034.90,1155.75,1347.51
40.59,21.098743,-84.101227,62434.0,-2034.90,1155.75,1339.22
41.43,21.107444,-84.117842,63562.9,-2034.90,1155.75,1330.92
42.28,21.116144,-84.134459,64684.8,-2034.90,1155.75,1322.63
43.12,21.124843,-84.151078,65799.7,-2034.90,1155.75,1314.34
43.97,21.133540,-84.167699,66907.6,-2034.90,1155.75,1306.05
44.82,21.142235,-84.184322,68008.5,-2034.90,1155.75,1297.76
45.66,21.150928,-84.200947,69102.3,-2034.90,1155.75,1289.46
46.51,21.159620,-84.217574,70189.2,-2034.90,1155.75,1281.17
47.35,21.168311,-84.234203,71269.0,-2034.90,1155.75,1272.88
