time,lat,lon,alt,ve,vn,vu
0.00,18.628301,-86.647332,0.0,-637.25,447.32,1038.07
0.75,18.631329,-86.651883,779.3,-637.25,447.32,1030.68
1.51,18.634356,-86.656435,1553.0,-637.25,447.32,1023.29
2.26,18.637383,-86.660986,2321.2,-637.25,447.32,1015.91
3.01,18.640410,-86.665538,3083.8,-637.25,447.32,1008.52
3.77,18.643437,-86.670090,3840.9,-637.25,447.32,1001.13
4.52,18.646464,-86.674642,4592.3,-637.25,447.32,993.74
5.27,18.649491,-86.679195,5338.3,-637.25,447.32,986.35
6.03,18.652517,-86.683747,6078.6,-637.25,447.32,978.96
6.78,18.655544,-86.688300,6813.4,-637.25,447.32,971.57
7.53,18.658570,-86.692853,7542.6,-637.25,447.32,964.19
8.29,18.661596,-86.697406,8266.2,-637.25,447.32,956.80
9.04,18.664622,-86.701959,8984.3,-637.25,447.32,949.41
9.79,18.667649,-86.706512,9696.8,-637.25,447.32,942.02
10.55,18.670674,-86.711066,10403.7,-637.25,447.32,934.63
11.30,18.673700,-86.715619,11105.1,-637.25,447.32,927.24
12.05,18.676726,-86.720173,11800.9,-637.25,447.32,919.86
12.81,18.679752,-86.724727,12491.2,-637.25,447.32,912.47
13.56,18.682777,-86.729281,13175.8,-637.25,447.32,905.08
14.31,18.685802,-86.733836,13855.0,-637.25,447.32,897.69
15.07,18.688828,-86.738390,14528.5,-637.25,447.32,890.30
15.82,18.691853,-86.742945,15196.5,-637.25,447.32,882.91
16.57,18.694878,-86.747500,15858.9,-637.25,447.32,875.53
17.33,18.697903,-86.752055,16515.7,-637.25,447.32,868.14
18.08,18.700928,-86.756610,17167.0,-637.25,447.32,860.75
18.84,18.703952,-86.761165,17812.7,-637.25,447.32,853.36
19.59,18.706977,-86.765720,18452.9,-637.25,447.32,845.97
20.34,18.710002,-86.770276,19087.4,-637.25,447.32,838.58
21.10,18.713026,-86.774832,19716.5,-637.25,447.32,831.20
21.85,18.716050,-86.779388,20339.9,-637.25,447.32,823.81
22.60,18.719074,-86.783944,20957.8,-637.25,447.32,816.42
23.36,18.722099,-86.788500,21570.1,-637.25,447.32,809.03
24.11,18.725123,-86.793057,22176.8,-637.25,447.32,801.64
24.86,18.728146,-86.797613,22778.0,-637.25,447.32,794.25
25.62,18.731170,-86.802170,23373.6,-637.25,447.32,786.86
26.37,18.734194,-86.806727,23963.7,-637.25,447.32,779.48
27.12,18.737217,-86.811284,24548.2,-637.25,447.32,772.09
27.88,18.740241,-86.815841,25127.1,-637.25,447.32,764.70
28.63,18.743264,-86.820399,25700.4,-637.25,447.32,757.31
