time,lat,lon,alt,ve,vn,vu
0.00,22.701446,-94.622238,0.0,738.43,-891.72,1120.70
0.75,22.695423,-94.616832,839.8,738.43,-891.72,1113.33
1.50,22.689400,-94.611427,1674.1,738.43,-891.72,1105.96
2.26,22.683377,-94.606022,2502.8,738.43,-891.72,1098.58
3.01,22.677354,-94.600617,3326.0,738.43,-891.72,1091.21
3.76,22.671331,-94.595213,4143.7,738.43,-891.72,1083.84
4.51,22.665307,-94.589810,4955.8,738.43,-891.72,1076.46
5.26,22.659283,-94.584407,5762.3,738.43,-891.72,1069.09
6.01,22.653259,-94.579004,6563.3,738.43,-891.72,1061.72
6.77,22.647235,-94.573602,7358.8,738.43,-891.72,1054.35
7.52,22.641211,-94.568200,8148.7,738.43,-891.72,1046.97
8.27,22.635186,-94.562799,8933.1,738.43,-891.72,1039.60
9.02,22.629162,-94.557399,9712.0,738.43,-891.72,1032.23
9.77,22.623137,-94.551998,10485.3,738.43,-891.72,1024.85
10.53,22.617112,-94.546599,11253.0,738.43,-891.72,1017.48
11.28,22.611087,-94.541199,12015.2,738.43,-891.72,1010.11
12.03,22.605061,-94.535801,12771.9,738.43,-891.72,1002.73
12.78,22.599036,-94.530402,13523.0,738.43,-891.72,995.36
13.53,22.593010,-94.525005,14268.6,738.43,-891.72,987.99
14.28,22.586984,-94.519607,15008.6,738.43,-891.72,980.62
15.04,22.580958,-94.514210,15743.1,738.43,-891.72,973.24
15.79,22.574931,-94.508814,16472.1,738.43,-891.72,965.87
16.54,22.568905,-94.503418,17195.5,738.43,-891.72,958.50
17.29,22.562878,-94.498023,17913.4,738.43,-891.72,951.12
18.04,22.556851,-94.492628,18625.7,738.43,-891.72,943.75
18.80,22.550824,-94.487233,19332.5,738.43,-891.72,936.38
19.55,22.544797,-94.481839,20033.7,738.43,-891.72,929.00
20.30,22.538770,-94.476445,20729.4,738.43,-891.72,921.63
21.05,22.532742,-94.471052,21419.5,738.43,-891.72,914.26
21.80,22.526715,-94.465660,22104.1,738.43,-891.72,906.88
22.56,22.520687,-94.460267,22783.2,738.43,-891.72,899.51
23.31,22.514659,-94.454876,23456.7,738.43,-891.72,892.14
24.06,22.508630,-94.449485,24124.7,738.43,-891.72,884.77
24.81,22.502602,-94.444094,24787.1,738.43,-891.72,877.39
25.56,22.496573,-94.438704,25444.0,738.43,-891.72,870.02
26.31,22.490544,-94.433314,26095.4,738.43,-891.72,862.65
27.07,22.484515,-94.427924,26741.2,738.43,-891.72,855.27
27.82,22.478486,-94.422535,27381.4,738.43,-891.72,847.90
28.57,22.472457,-94.417147,28016.1,738.43,-891.72,840.53
29.32,22.466427,-94.411759,28645.3,738.43,-891.72,833.15
30.07,22.460398,-94.406372,29268.9,738.43,-891.72,825.78
30.83,22.454368,-94.400985,29887.0,738.43,-891.72,818.41
31.58,22.448338,-94.395598,30499.6,738.43,-891.72,811.03
32.33,22.442307,-94.390212,31106.6,738.43,-891.72,803.66
33.08,22.436277,-94.384826,31708.0,738.43,-891.72,796.29
33.83,22.430246,-94.379441,32303.9,738.43,-891.72,788.92
34.58,22.424216,-94.374057,32894.3,738.43,-891.72,781.54
