time,lat,lon,alt,ve,vn,vu
0.00,23.078592,-92.927632,0.0,-130.59,1728.77,1866.85
0.91,23.092703,-92.928791,1692.3,-130.59,1728.77,1857.94
1.82,23.106815,-92.929950,3376.5,-130.59,1728.77,1849.03
2.73,23.120926,-92.931109,5052.6,-130.59,1728.77,1840.12
3.63,23.135037,-92.932269,6720.6,-130.59,1728.77,1831.21
4.54,23.149149,-92.933428,8380.5,-130.59,1728.77,1822.30
5.45,23.163260,-92.934588,10032.3,-130.59,1728.77,1813.38
6.36,23.177371,-92.935749,11676.0,-130.59,1728.77,1804.47
7.27,23.191483,-92.936909,13311.7,-130.59,1728.77,1795.56
8.18,23.205594,-92.938070,14939.2,-130.59,1728.77,1786.65
9.09,23.219705,-92.939231,16558.6,-130.59,1728.77,1777.74
10.00,23.233817,-92.940392,18169.9,-130.59,1728.77,1768.83
10.90,23.247928,-92.941554,19773.2,-130.59,1728.77,1759.92
11.81,23.262039,-92.942716,21368.3,-130.59,1728.77,1751.01
12.72,23.276150,-92.943877,22955.3,-130.59,1728.77,1742.10
13.63,23.290262,-92.945040,24534.3,-130.59,1728.77,1733.19
14.54,23.304373,-92.946202,26105.1,-130.59,1728.77,1724.27
15.45,23.318484,-92.947365,27667.8,-130.59,1728.77,1715.36
16.36,23.332595,-92.948528,29222.5,-130.59,1728.77,1706.45
17.26,23.346707,-92.949691,30769.0,-130.59,1728.77,1697.54
18.17,23.360818,-92.950855,32307.5,-130.59,1728.77,1688.63
19.08,23.374929,-92.952018,33837.8,-130.59,1728.77,1679.72
19.99,23.389040,-92.953182,35360.1,-130.59,1728.77,1670.81
20.90,23.403151,-92.954346,36874.3,-130.59,1728.77,1661.90
21.81,23.417263,-92.955511,38380.3,-130.59,1728.77,1652.99
22.72,23.431374,-92.956676,39878.3,-130.59,1728.77,1644.08
23.63,23.445485,-92.957841,41368.2,-130.59,1728.77,1635.16
24.53,23.459596,-92.959006,42849.9,-130.59,1728.77,1626.25
25.44,23.473707,-92.960171,44323.6,-130.59,1728.77,1617.34
26.35,23.487818,-92.961337,45789.2,-130.59,1728.77,1608.43
27.26,23.501930,-92.962503,47246.7,-130.59,1728.77,1599.52
28.17,23.516041,-92.963669,48696.0,-130.59,1728.77,1590.61
29.08,23.530152,-92.964836,50137.3,-130.59,1728.77,1581.70
29.99,23.544263,-92.966002,51570.5,-130.59,1728.77,1572.79
30.89,23.558374,-92.967169,52995.6,-130.59,1728.77,1563.88
31.80,23.572485,-92.968336,54412.6,-130.59,1728.77,1554.97
32.71,23.586596,-92.969504,55821.5,-130.59,1728.77,1546.05
33.62,23.600707,-92.970672,57222.3,-130.59,1728.77,1537.14
34.53,23.614818,-92.971840,58615.0,-130.59,1728.77,1528.23
35.44,23.628929,-92.973008,59999.6,-130.59,1728.77,1519.32
36.35,23.643040,-92.974176,61376.1,-130.59,1728.77,1510.41
37.26,23.657151,-92.975345,62744.5,-130.59,1728.77,1501.50
38.16,23.671262,-92.976514,64104.8,-130.59,1728.77,1492.59
39.07,23.685374,-92.977683,65457.1,-130.59,1728.77,1483.68
39.98,23.699485,-92.978853,66801.2,-130.59,1728.77,1474.77
40.89,23.713596,-92.980022,68137.2,-130.59,1728.77,1465.86
41.80,23.727707,-92.981192,69465.1,-130.59,1728.77,1456.95
42.71,23.741817,-92.982363,70785.0,-130.59,1728.77,1448.03
43.62,23.755928,-92.983533,72096.7,-130.59,1728.77,1439.12
44.52,23.770039,-92.984704,73400.3,-130.59,1728.77,1430.21
45.43,23.784150,-92.985875,74695.9,-130.59,1728.77,1421.30
46.34,23.798261,-92.987046,75983.3,-130.59,1728.77,1412.39
47.25,23.812372,-92.988217,77262.7,-130.59,1728.77,1403.48
48.16,23.826483,-92.989389,78533.9,-130.59,1728.77,1394.57
49.07,23.840594,-92.990561,79797.1,-130.59,1728.77,1385.66
49.98,23.854705,-92.991734,81052.1,-130.59,1728.77,1376.75
50.89,23.868816,-92.992906,82299.1,-130.59,1728.77,1367.84
51.79,23.882927,-92.994079,83537.9,-130.59,1728.77,1358.92
52.70,23.897038,-92.995252,84768.7,-130.59,1728.77,1350.01
53.61,23.911149,-92.996425,85991.3,-130.59,1728.77,1341.10
54.52,23.925259,-92.997599,87205.9,-130.59,1728.77,1332.19
55.43,23.939370,-92.998772,88412.4,-130.59,1728.77,1323.28
56.34,23.953481,-92.999947,89610.8,-130.59,1728.77,1314.37
57.25,23.967592,-93.001121,90801.0,-130.59,1728.77,1305.46
58.15,23.981703,-93.002295,91983.2,-130.59,1728.77,1296.55
59.06,23.995814,-93.003470,93157.3,-130.59,1728.77,1287.64
59.97,24.009924,-93.004645,94323.3,-130.59,1728.77,1278.73
60.88,24.024035,-93.005821,95481.2,-130.59,1728.77,1269.81
61.79,24.038146,-93.006996,96630.9,-130.59,1728.77,1260.90
62.70,24.052257,-93.008172,97772.6,-130.59,1728.77,1251.99
63.61,24.066368,-93.009348,98906.2,-130.59,1728.77,1243.08
64.52,24.080478,-93.010525,100031.7,-130.59,1728.77,1234.17
65.42,24.094589,-93.011701,101149.1,-130.59,1728.77,1225.26
66.33,24.108700,-93.012878,102258.4,-130.59,1728.77,1216.35
67.24,24.122811,-93.014055,103359.6,-130.59,1728.77,1207.44
68.15,24.136921,-93.015233,104452.8,-130.59,1728.77,1198.53
69.06,24.151032,-93.016410,105537.8,-130.59,1728.77,1189.62
69.97,24.165143,-93.017588,106614.7,-130.59,1728.77,1180.70
70.88,24.179254,-93.018767,107683.5,-130.59,1728.77,1171.79
71.78,24.193364,-93.019945,108744.2,-130.59,1728.77,1162.88
72.69,24.207475,-93.021124,109796.9,-130.59,1728.77,1153.97
73.60,24.221586,-93.022303,110841.4,-130.59,1728.77,1145.06
74.51,24.235696,-93.023482,111877.8,-130.59,1728.77,1136.15
75.42,24.249807,-93.024661,112906.1,-130.59,1728.77,1127.24
76.33,24.263918,-93.025841,113926.4,-130.59,1728.77,1118.33
77.24,24.278028,-93.027021,114938.5,-130.59,1728.77,1109.42
78.15,24.292139,-93.028202,115942.6,-130.59,1728.77,1100.51
79.05,24.306250,-93.029382,116938.5,-130.59,1728.77,1091.59
79.96,24.320360,-93.030563,117926.4,-130.59,1728.77,1082.68
80.87,24.334471,-93.031744,118906.1,-130.59,1728.77,1073.77
81.78,24.348581,-93.032925,119877.8,-130.59,1728.77,1064.86
82.69,24.362692,-93.034107,120841.3,-130.59,1728.77,1055.95
83.60,24.376802,-93.035289,121796.8,-130.59,1728.77,1047.04
84.51,24.390913,-93.036471,122744.1,-130.59,1728.77,1038.13
85.41,24.405024,-93.037653,123683.4,-130.59,1728.77,1029.22
86.32,24.419134,-93.038836,124614.6,-130.59,1728.77,1020.31
87.23,24.433245,-93.040019,125537.6,-130.59,1728.77,1011.40
88.14,24.447355,-93.041202,126452.6,-130.59,1728.77,1002.49
89.05,24.461466,-93.042385,127359.5,-130.59,1728.77,993.57
89.96,24.475576,-93.043569,128258.3,-130.59,1728.77,984.66
90.87,24.489687,-93.044753,129149.0,-130.59,1728.77,975.75
91.78,24.503797,-93.045937,130031.5,-130.59,1728.77,966.84
92.68,24.517908,-93.047122,130906.0,-130.59,1728.77,957.93
93.59,24.532018,-93.048307,131772.4,-130.59,1728.77,949.02
94.50,24.546129,-93.049492,132630.7,-130.59,1728.77,940.11
95.41,24.560239,-93.050677,133480.9,-130.59,1728.77,931.20
96.32,24.574350,-93.051863,134323.0,-130.59,1728.77,922.29
97.23,24.588460,-93.053048,135157.0,-130.59,1728.77,913.38
98.14,24.602571,-93.054235,135982.9,-130.59,1728.77,904.46
99.04,24.616681,-93.055421,136800.7,-130.59,1728.77,895.55
99.95,24.630791,-93.056608,137610.4,-130.59,1728.77,886.64
100.86,24.644902,-93.057795,138412.1,-130.59,1728.77,877.73
101.77,24.659012,-93.058982,139205.6,-130.59,1728.77,868.82
102.68,24.673123,-93.060169,139991.0,-130.59,1728.77,859.91
103.59,24.687233,-93.061357,140768.3,-130.59,1728.77,851.00
104.50,24.701343,-93.062545,141537.5,-130.59,1728.77,842.09
105.41,24.715454,-93.063733,142298.7,-130.59,1728.77,833.18
106.31,24.729564,-93.064922,143051.7,-130.59,1728.77,824.27
107.22,24.743674,-93.066110,143796.6,-130.59,1728.77,815.35
108.13,24.757785,-93.067300,144533.5,-130.59,1728.77,806.44
109.04,24.771895,-93.068489,145262.2,-130.59,1728.77,797.53
109.95,24.786005,-93.069679,145982.9,-130.59,1728.77,788.62
110.86,24.800116,-93.070868,146695.4,-130.59,1728.77,779.71
111.77,24.814226,-93.072059,147399.8,-130.59,1728.77,770.80
112.67,24.828336,-93.073249,148096.2,-130.59,1728.77,761.89
113.58,24.842446,-93.074440,148784.5,-130.59,1728.77,752.98
114.49,24.856557,-93.075631,149464.6,-130.59,1728.77,744.07
115.40,24.870667,-93.076822,150136.7,-130.59,1728.77,735.16
116.31,24.884777,-93.078013,150800.6,-130.59,1728.77,726.24
117.22,24.898887,-93.079205,151456.5,-130.59,1728.77,717.33
118.13,24.912998,-93.080397,152104.3,-130.59,1728.77,708.42
119.04,24.927108,-93.081590,152743.9,-130.59,1728.77,699.51
119.94,24.941218,-93.082782,153375.5,-130.59,1728.77,690.60
120.85,24.955328,-93.083975,153999.0,-130.59,1728.77,681.69
121.76,24.969438,-93.085168,154614.4,-130.59,1728.77,672.78
122.67,24.983549,-93.086362,155221.7,-130.59,1728.77,663.87
123.58,24.997659,-93.087555,155820.8,-130.59,1728.77,654.96
124.49,25.011769,-93.088749,156411.9,-130.59,1728.77,646.05
125.40,25.025879,-93.089943,156994.9,-130.59,1728.77,637.14
126.30,25.039989,-93.091138,157569.8,-130.59,1728.77,628.22
127.21,25.054099,-93.092333,158136.6,-130.59,1728.77,619.31
128.12,25.068209,-93.093528,158695.3,-130.59,1728.77,610.40
129.03,25.082320,-93.094723,159245.9,-130.59,1728.77,601.49
129.94,25.096430,-93.095919,159788.4,-130.59,1728.77,592.58
130.85,25.110540,-93.097115,160322.8,-130.59,1728.77,583.67
131.76,25.124650,-93.098311,160849.2,-130.59,1728.77,574.76
132.67,25.138760,-93.099507,161367.4,-130.59,1728.77,565.85
133.57,25.152870,-93.100704,161877.5,-130.59,1728.77,556.94
134.48,25.166980,-93.101901,162379.5,-130.59,1728.77,548.03
135.39,25.181090,-93.103098,162873.4,-130.59,1728.77,539.11
136.30,25.195200,-93.104296,163359.3,-130.59,1728.77,530.20
137.21,25.209310,-93.105494,163837.0,-130.59,1728.77,521.29
138.12,25.223420,-93.106692,164306.6,-130.59,1728.77,512.38
139.03,25.237530,-93.107890,164768.2,-130.59,1728.77,503.47
139.93,25.251640,-93.109089,165221.6,-130.59,1728.77,494.56
140.84,25.265750,-93.110288,165666.9,-130.59,1728.77,485.65
141.75,25.279860,-93.111487,166104.2,-130.59,1728.77,476.74
142.66,25.293970,-93.112687,166533.3,-130.59,1728.77,467.83
143.57,25.308080,-93.113886,166954.4,-130.59,1728.77,458.92
144.48,25.322190,-93.115086,167367.3,-130.59,1728.77,450.00
145.39,25.336300,-93.116287,167772.2,-130.59,1728.77,441.09
146.30,25.350410,-93.117487,168168.9,-130.59,1728.77,432.18
147.20,25.364520,-93.118688,168557.6,-130.59,1728.77,423.27
148.11,25.378630,-93.119889,168938.2,-130.59,1728.77,414.36
149.02,25.392740,-93.121091,169310.6,-130.59,1728.77,405.45
149.93,25.406849,-93.122293,169675.0,-130.59,1728.77,396.54
150.84,25.420959,-93.123495,170031.3,-130.59,1728.77,387.63
151.75,25.435069,-93.124697,170379.5,-130.59,1728.77,378.72
152.66,25.449179,-93.125900,170719.5,-130.59,1728.77,369.81
153.56,25.463289,-93.127102,171051.5,-130.59,1728.77,360.89
154.47,25.477399,-93.128306,171375.4,-130.59,1728.77,351.98
155.38,25.491509,-93.129509,171691.2,-130.59,1728.77,343.07
156.29,25.505618,-93.130713,171998.9,-130.59,1728.77,334.16
157.20,25.519728,-93.131917,172298.5,-130.59,1728.77,325.25
158.11,25.533838,-93.133121,172590.0,-130.59,1728.77,316.34
159.02,25.547948,-93.134326,172873.4,-130.59,1728.77,307.43
159.93,25.562058,-93.135530,173148.7,-130.59,1728.77,298.52
160.83,25.576167,-93.136736,173415.9,-130.59,1728.77,289.61
161.74,25.590277,-93.137941,173675.0,-130.59,1728.77,280.70
162.65,25.604387,-93.139147,173926.0,-130.59,1728.77,271.78
163.56,25.618497,-93.140353,174168.9,-130.59,1728.77,262.87
164.47,25.632606,-93.141559,174403.7,-130.59,1728.77,253.96
165.38,25.646716,-93.142765,174630.4,-130.59,1728.77,245.05
166.29,25.660826,-93.143972,174849.1,-130.59,1728.77,236.14
167.19,25.674935,-93.145179,175059.6,-130.59,1728.77,227.23
168.10,25.689045,-93.146387,175262.0,-130.59,1728.77,218.32
169.01,25.703155,-93.147595,175456.3,-130.59,1728.77,209.41
169.92,25.717265,-93.148802,175642.6,-130.59,1728.77,200.50
170.83,25.731374,-93.150011,175820.7,-130.59,1728.77,191.59
171.74,25.745484,-93.151219,175990.8,-130.59,1728.77,182.68
172.65,25.759593,-93.152428,176152.7,-130.59,1728.77,173.76
173.56,25.773703,-93.153637,176306.5,-130.59,1728.77,164.85
174.46,25.787813,-93.154847,176452.3,-130.59,1728.77,155.94
175.37,25.801922,-93.156056,176589.9,-130.59,1728.77,147.03
176.28,25.816032,-93.157266,176719.5,-130.59,1728.77,138.12
177.19,25.830142,-93.158477,176841.0,-130.59,1728.77,129.21
178.10,25.844251,-93.159687,176954.3,-130.59,1728.77,120.30
179.01,25.858361,-93.160898,177059.6,-130.59,1728.77,111.39
179.92,25.872470,-93.162109,177156.7,-130.59,1728.77,102.48
180.82,25.886580,-93.163321,177245.8,-130.59,1728.77,93.57
181.73,25.900689,-93.164532,177326.8,-130.59,1728.77,84.65
182.64,25.914799,-93.165744,177399.7,-130.59,1728.77,75.74
183.55,25.928908,-93.166957,177464.4,-130.59,1728.77,66.83
184.46,25.943018,-93.168169,177521.1,-130.59,1728.77,57.92
185.37,25.957127,-93.169382,177569.7,-130.59,1728.77,49.01
186.28,25.971237,-93.170595,177610.2,-130.59,1728.77,40.10
187.19,25.985346,-93.171809,177642.6,-130.59,1728.77,31.19
188.09,25.999456,-93.173023,177666.9,-130.59,1728.77,22.28
189.00,26.013565,-93.174237,177683.1,-130.59,1728.77,13.37
189.91,26.027675,-93.175451,177691.1,-130.59,1728.77,4.46
190.82,26.041784,-93.176666,177691.1,-130.59,1728.77,-4.46
191.73,26.055894,-93.177881,177683.1,-130.59,1728.77,-13.37
192.64,26.070003,-93.179096,177666.9,-130.59,1728.77,-22.28
193.55,26.084112,-93.180311,177642.6,-130.59,1728.77,-31.19
194.45,26.098222,-93.181527,177610.2,-130.59,1728.77,-40.10
195.36,26.112331,-93.182743,177569.7,-130.59,1728.77,-49.01
196.27,26.126441,-93.183960,177521.1,-130.59,1728.77,-57.92
197.18,26.140550,-93.185176,177464.4,-130.59,1728.77,-66.83
198.09,26.154659,-93.186393,177399.7,-130.59,1728.77,-75.74
199.00,26.168769,-93.187611,177326.8,-130.59,1728.77,-84.65
199.91,26.182878,-93.188828,177245.8,-130.59,1728.77,-93.57
200.82,26.196987,-93.190046,177156.7,-130.59,1728.77,-102.48
201.72,26.211097,-93.191264,177059.6,-130.59,1728.77,-111.39
202.63,26.225206,-93.192483,176954.3,-130.59,1728.77,-120.30
203.54,26.239315,-93.193701,176841.0,-130.59,1728.77,-129.21
204.45,26.253425,-93.194921,176719.5,-130.59,1728.77,-138.12
205.36,26.267534,-93.196140,176589.9,-130.59,1728.77,-147.03
206.27,26.281643,-93.197360,176452.3,-130.59,1728.77,-155.94
