time,lat,lon,alt,ve,vn,vu
0.00,27.256161,-93.369398,0.0,649.92,450.65,666.11
0.75,27.259216,-93.364441,499.9,649.92,450.65,658.71
1.51,27.262271,-93.359484,994.3,649.92,450.65,651.31
2.26,27.265326,-93.354527,1483.0,649.92,450.65,643.91
3.02,27.268381,-93.349569,1966.2,649.92,450.65,636.51
3.77,27.271435,-93.344611,2443.8,649.92,450.65,629.10
4.53,27.274489,-93.339653,2915.8,649.92,450.65,621.70
5.28,27.277544,-93.334695,3382.2,649.92,450.65,614.30
6.04,27.280598,-93.329736,3843.0,649.92,450.65,606.90
6.79,27.283651,-93.324777,4298.3,649.92,450.65,599.50
7.55,27.286705,-93.319818,4747.9,649.92,450.65,592.10
8.30,27.289758,-93.314858,5192.0,649.92,450.65,584.70
9.06,27.292812,-93.309899,5630.5,649.92,450.65,577.30
9.81,27.295865,-93.304939,6063.4,649.92,450.65,569.89
10.57,27.298918,-93.299978,6490.7,649.92,450.65,562.49
11.32,27.301971,-93.295018,6912.4,649.92,450.65,555.09
12.08,27.305023,-93.290057,7328.6,649.92,450.65,547.69
12.83,27.308075,-93.285096,7739.1,649.92,450.65,540.29
13.58,27.311128,-93.280134,8144.1,649.92,450.65,532.89
14.34,27.314180,-93.275173,8543.5,649.92,450.65,525.49
15.09,27.317232,-93.270211,8937.3,649.92,450.65,518.09
15.85,27.320283,-93.265249,9325.5,649.92,450.65,510.68
16.60,27.323335,-93.260286,9708.1,649.92,450.65,503.28
17.36,27.326386,-93.255323,10085.2,649.92,450.65,495.88
18.11,27.329437,-93.250360,10456.6,649.92,450.65,488.48
18.87,27.332488,-93.245397,10822.5,649.92,450.65,481.08
19.62,27.335539,-93.240433,11182.8,649.92,450.65,473.68
20.38,27.338590,-93.235470,11537.5,649.92,450.65,466.28
21.13,27.341640,-93.230505,11886.6,649.92,450.65,458.88
21.89,27.344691,-93.225541,12230.1,649.92,450.65,451.47
22.64,27.347741,-93.220576,12568.1,649.92,450.65,444.07
