time,lat,lon,alt,ve,vn,vu
0.00,19.638963,-90.122305,0.0,2392.81,-314.06,1511.14
0.75,19.636841,-90.105150,1133.1,2392.81,-314.06,1503.77
1.50,19.634718,-90.087995,2260.7,2392.81,-314.06,1496.40
2.26,19.632594,-90.070841,3382.7,2392.81,-314.06,1489.03
3.01,19.630467,-90.053688,4499.2,2392.81,-314.06,1481.66
3.76,19.628339,-90.036534,5610.2,2392.81,-314.06,1474.28
4.51,19.626210,-90.019382,6715.6,2392.81,-314.06,1466.91
5.26,19.624079,-90.002229,7815.5,2392.81,-314.06,1459.54
6.01,19.621946,-89.985078,8909.8,2392.81,-314.06,1452.17
6.77,19.619811,-89.967926,9998.6,2392.81,-314.06,1444.80
7.52,19.617675,-89.950776,11081.8,2392.81,-314.06,1437.43
8.27,19.615538,-89.933625,12159.6,2392.81,-314.06,1430.06
9.02,19.613398,-89.916475,13231.7,2392.81,-314.06,1422.68
9.77,19.611257,-89.899326,14298.3,2392.81,-314.06,1415.31
10.52,19.609115,-89.882177,15359.4,2392.81,-314.06,1407.94
11.28,19.606971,-89.865028,16415.0,2392.81,-314.06,1400.57
12.03,19.604825,-89.847880,17465.0,2392.81,-314.06,1393.20
12.78,19.602677,-89.830732,18509.4,2392.81,-314.06,1385.83
13.53,19.600528,-89.813585,19548.4,2392.81,-314.06,1378.46
14.28,19.598378,-89.796438,20581.8,2392.81,-314.06,1371.08
15.03,19.596225,-89.779292,21609.6,2392.81,-314.06,1363.71
15.79,19.594071,-89.762146,22631.9,2392.81,-314.06,1356.34
16.54,19.591916,-89.745001,23648.7,2392.81,-314.06,1348.97
17.29,19.589759,-89.727856,24659.9,2392.81,-314.06,1341.60
18.04,19.587600,-89.710712,25665.5,2392.81,-314.06,1334.23
18.79,19.585440,-89.693568,26665.7,2392.81,-314.06,1326.86
19.54,19.583278,-89.676424,27660.3,2392.81,-314.06,1319.48
20.30,19.581114,-89.659281,28649.3,2392.81,-314.06,1312.11
21.05,19.578949,-89.642138,29632.8,2392.81,-314.06,1304.74
21.80,19.576782,-89.624996,30610.8,2392.81,-314.06,1297.37
22.55,19.574613,-89.607855,31583.3,2392.81,-314.06,1290.00
23.30,19.572443,-89.590713,32550.1,2392.81,-314.06,1282.63
24.05,19.570271,-89.573573,33511.5,2392.81,-314.06,1275.26
24.81,19.568098,-89.556432,34467.3,2392.81,-314.06,1267.88
25.56,19.565923,-89.539292,35417.6,2392.81,-314.06,1260.51
26.31,19.563746,-89.522153,36362.3,2392.81,-314.06,1253.14
27.06,19.561568,-89.505014,37301.5,2392.81,-314.06,1245.77
27.81,19.559388,-89.487876,38235.1,2392.81,-314.06,1238.40
28.56,19.557207,-89.470738,39163.2,2392.81,-314.06,1231.03
29.32,19.555024,-89.453600,40085.8,2392.81,-314.06,1223.66
30.07,19.552839,-89.436463,41002.8,2392.81,-314.06,1216.28
30.82,19.550653,-89.419327,41914.3,2392.81,-314.06,1208.91
31.57,19.548465,-89.402190,42820.2,2392.81,-314.06,1201.54
32.32,19.546276,-89.385055,43720.6,2392.81,-314.06,1194.17
33.07,19.544084,-89.367920,44615.5,2392.81,-314.06,1186.80
33.83,19.541892,-89.350785,45504.8,2392.81,-314.06,1179.43
