time,lat,lon,alt,ve,vn,vu
0.00,22.067128,-97.174962,0.0,134.77,944.62,702.71
0.75,22.073528,-97.173976,527.3,134.77,944.62,695.31
1.51,22.079929,-97.172991,1048.9,134.77,944.62,687.92
2.26,22.086329,-97.172005,1565.0,134.77,944.62,680.52
3.02,22.092730,-97.171020,2075.5,134.77,944.62,673.12
3.77,22.099131,-97.170034,2580.5,134.77,944.62,665.73
4.53,22.105531,-97.169048,3079.8,134.77,944.62,658.33
5.28,22.111932,-97.168062,3573.6,134.77,944.62,650.93
6.03,22.118332,-97.167076,4061.8,134.77,944.62,643.54
6.79,22.124733,-97.166090,4544.4,134.77,944.62,636.14
7.54,22.131133,-97.165104,5021.4,134.77,944.62,628.74
8.30,22.137534,-97.164117,5492.9,134.77,944.62,621.34
9.05,22.143934,-97.163131,5958.8,134.77,944.62,613.95
9.81,22.150335,-97.162144,6419.1,134.77,944.62,606.55
10.56,22.156735,-97.161158,6873.8,134.77,944.62,599.15
11.31,22.163136,-97.160171,7322.9,134.77,944.62,591.76
12.07,22.169536,-97.159184,7766.5,134.77,944.62,584.36
12.82,22.175937,-97.158197,8204.5,134.77,944.62,576.96
13.58,22.182337,-97.157211,8636.9,134.77,944.62,569.57
14.33,22.188737,-97.156224,9063.7,134.77,944.62,562.17
15.09,22.195138,-97.155236,9485.0,134.77,944.62,554.77
15.84,22.201538,-97.154249,9900.6,134.77,944.62,547.38
16.59,22.207939,-97.153262,10310.7,134.77,944.62,539.98
17.35,22.214339,-97.152274,10715.2,134.77,944.62,532.58
18.10,22.220740,-97.151287,11114.1,134.77,944.62,525.18
18.86,22.227140,-97.150299,11507.5,134.77,944.62,517.79
19.61,22.233540,-97.149312,11895.2,134.77,944.62,510.39
20.37,22.239941,-97.148324,12277.4,134.77,944.62,502.99
21.12,22.246341,-97.147336,12654.0,134.77,944.62,495.60
21.87,22.252742,-97.146348,13025.1,134.77,944.62,488.20
22.63,22.259142,-97.145360,13390.5,134.77,944.62,480.80
23.38,22.265542,-97.144372,13750.4,134.77,944.62,473.41
24.14,22.271943,-97.143384,14104.7,134.77,944.62,466.01
24.89,22.278343,-97.142395,14453.4,134.77,944.62,458.61
25.65,22.284744,-97.141407,14796.5,134.77,944.62,451.21
26.40,22.291144,-97.140419,15134.1,134.77,944.62,443.82
27.15,22.297544,-97.139430,15466.0,134.77,944.62,436.42
