time,lat,lon,alt,ve,vn,vu
0.00,26.599763,-87.820316,0.0,-1396.82,528.94,1397.69
0.75,26.603336,-87.830871,1048.4,-1396.82,528.94,1390.31
1.50,26.606909,-87.841427,2091.3,-1396.82,528.94,1382.94
2.26,26.610480,-87.851983,3128.7,-1396.82,528.94,1375.56
3.01,26.614051,-87.862540,4160.5,-1396.82,528.94,1368.19
3.76,26.617621,-87.873097,5186.7,-1396.82,528.94,1360.81
4.51,26.621191,-87.883655,6207.4,-1396.82,528.94,1353.44
5.26,26.624760,-87.894214,7222.6,-1396.82,528.94,1346.06
6.02,26.628327,-87.904773,8232.2,-1396.82,528.94,1338.68
6.77,26.631894,-87.915333,9236.3,-1396.82,528.94,1331.31
7.52,26.635461,-87.925894,10234.8,-1396.82,528.94,1323.93
8.27,26.639026,-87.936456,11227.7,-1396.82,528.94,1316.56
9.03,26.642591,-87.947018,12215.2,-1396.82,528.94,1309.18
9.78,26.646155,-87.957580,13197.0,-1396.82,528.94,1301.81
10.53,26.649718,-87.968144,14173.4,-1396.82,528.94,1294.43
11.28,26.653280,-87.978708,15144.1,-1396.82,528.94,1287.05
12.03,26.656842,-87.989272,16109.4,-1396.82,528.94,1279.68
12.79,26.660403,-87.999838,17069.1,-1396.82,528.94,1272.30
13.54,26.663963,-88.010404,18023.2,-1396.82,528.94,1264.93
14.29,26.667522,-88.020970,18971.8,-1396.82,528.94,1257.55
15.04,26.671081,-88.031538,19914.8,-1396.82,528.94,1250.18
15.79,26.674638,-88.042106,20852.3,-1396.82,528.94,1242.80
16.55,26.678195,-88.052674,21784.3,-1396.82,528.94,1235.42
17.30,26.681751,-88.063244,22710.7,-1396.82,528.94,1228.05
18.05,26.685307,-88.073814,23631.5,-1396.82,528.94,1220.67
18.80,26.688861,-88.084384,24546.8,-1396.82,528.94,1213.30
19.55,26.692415,-88.094956,25456.6,-1396.82,528.94,1205.92
20.31,26.695968,-88.105528,26360.8,-1396.82,528.94,1198.55
21.06,26.699520,-88.116100,27259.5,-1396.82,528.94,1191.17
21.81,26.703072,-88.126673,28152.6,-1396.82,528.94,1183.79
22.56,26.706622,-88.137247,29040.1,-1396.82,528.94,1176.42
23.32,26.710172,-88.147822,29922.2,-1396.82,528.94,1169.04
24.07,26.713721,-88.158397,30798.6,-1396.82,528.94,1161.67
24.82,26.717270,-88.168973,31669.6,-1396.82,528.94,1154.29
25.57,26.720817,-88.179550,32534.9,-1396.82,528.94,1146.92
26.32,26.724364,-88.190127,33394.8,-1396.82,528.94,1139.54
27.08,26.727910,-88.200705,34249.1,-1396.82,528.94,1132.17
27.83,26.731455,-88.211283,35097.8,-1396.82,528.94,1124.79
28.58,26.734999,-88.221863,35941.0,-1396.82,528.94,1117.41
29.33,26.738543,-88.232442,36778.6,-1396.82,528.94,1110.04
30.08,26.742086,-88.243023,37610.7,-1396.82,528.94,1102.66
30.84,26.745628,-88.253604,38437.3,-1396.82,528.94,1095.29
31.59,26.749169,-88.264186,39258.3,-1396.82,528.94,1087.91
32.34,26.752709,-88.274768,40073.7,-1396.82,528.94,1080.54
33.09,26.756249,-88.285352,40883.6,-1396.82,528.94,1073.16
33.84,26.759788,-88.295935,41688.0,-1396.82,528.94,1065.78
34.60,26.763326,-88.306520,42486.8,-1396.82,528.94,1058.41
35.35,26.766863,-88.317105,43280.1,-1396.82,528.94,1051.03
36.10,26.770400,-88.327691,44067.8,-1396.82,528.94,1043.66
36.85,26.773936,-88.338277,44850.0,-1396.82,528.94,1036.28
37.61,26.777470,-88.348864,45626.6,-1396.82,528.94,1028.91
38.36,26.781005,-88.359452,46397.7,-1396.82,528.94,1021.53
39.11,26.784538,-88.370041,47163.2,-1396.82,528.94,1014.15
39.86,26.788071,-88.380630,47923.2,-1396.82,528.94,1006.78
40.61,26.791602,-88.391219,48677.6,-1396.82,528.94,999.40
41.37,26.795133,-88.401810,49426.5,-1396.82,528.94,992.03
42.12,26.798664,-88.412401,50169.8,-1396.82,528.94,984.65
42.87,26.802193,-88.422993,50907.6,-1396.82,528.94,977.28
43.62,26.805722,-88.433585,51639.9,-1396.82,528.94,969.90
44.37,26.809250,-88.444178,52366.6,-1396.82,528.94,962.52
45.13,26.812777,-88.454772,53087.7,-1396.82,528.94,955.15
45.88,26.816303,-88.465366,53803.3,-1396.82,528.94,947.77
46.63,26.819828,-88.475961,54513.4,-1396.82,528.94,940.40
47.38,26.823353,-88.486557,55217.9,-1396.82,528.94,933.02
48.13,26.826877,-88.497153,55916.8,-1396.82,528.94,925.65
48.89,26.830400,-88.507750,56610.2,-1396.82,528.94,918.27
49.64,26.833922,-88.518348,57298.1,-1396.82,528.94,910.90
50.39,26.837444,-88.528946,57980.4,-1396.82,528.94,903.52
51.14,26.840965,-88.539545,58657.2,-1396.82,528.94,896.14
51.90,26.844485,-88.550145,59328.4,-1396.82,528.94,888.77
52.65,26.848004,-88.560745,59994.1,-1396.82,528.94,881.39
53.40,26.851522,-88.571346,60654.2,-1396.82,528.94,874.02
54.15,26.855040,-88.581948,61308.8,-1396.82,528.94,866.64
54.90,26.858557,-88.592550,61957.8,-1396.82,528.94,859.27
55.66,26.862073,-88.603153,62601.3,-1396.82,528.94,851.89
56.41,26.865588,-88.613756,63239.3,-1396.82,528.94,844.51
57.16,26.869102,-88.624361,63871.7,-1396.82,528.94,837.14
57.91,26.872616,-88.634965,64498.5,-1396.82,528.94,829.76
58.66,26.876129,-88.645571,65119.8,-1396.82,528.94,822.39
