time,lat,lon,alt,ve,vn,vu
0.00,26.116979,-82.793128,0.0,-1497.41,-1079.34,2322.77
1.13,26.106016,-82.810063,2619.8,-1497.41,-1079.34,2311.68
2.26,26.095051,-82.826996,5227.1,-1497.41,-1079.34,2300.60
3.39,26.084085,-82.843925,7821.8,-1497.41,-1079.34,2289.51
4.52,26.073116,-82.860851,10404.0,-1497.41,-1079.34,2278.42
5.65,26.062145,-82.877774,12973.7,-1497.41,-1079.34,2267.33
6.78,26.051172,-82.894694,15530.9,-1497.41,-1079.34,2256.25
7.91,26.040197,-82.911611,18075.5,-1497.41,-1079.34,2245.16
9.04,26.029220,-82.928524,20607.5,-1497.41,-1079.34,2234.07
10.18,26.018241,-82.945435,23127.1,-1497.41,-1079.34,2222.99
11.31,26.007261,-82.962342,25634.1,-1497.41,-1079.34,2211.90
12.44,25.996278,-82.979246,28128.5,-1497.41,-1079.34,2200.81
13.57,25.985293,-82.996147,30610.4,-1497.41,-1079.34,2189.72
14.70,25.974307,-83.013044,33079.8,-1497.41,-1079.34,2178.64
15.83,25.963318,-83.029939,35536.7,-1497.41,-1079.34,2167.55
16.96,25.952328,-83.046830,37981.0,-1497.41,-1079.34,2156.46
18.09,25.941335,-83.063719,40412.8,-1497.41,-1079.34,2145.38
19.22,25.930341,-83.080604,42832.1,-1497.41,-1079.34,2134.29
20.35,25.919344,-83.097486,45238.8,-1497.41,-1079.34,2123.20
21.48,25.908346,-83.114364,47633.0,-1497.41,-1079.34,2112.11
22.61,25.897345,-83.131240,50014.6,-1497.41,-1079.34,2101.03
23.74,25.886343,-83.148112,52383.7,-1497.41,-1079.34,2089.94
24.87,25.875339,-83.164982,54740.3,-1497.41,-1079.34,2078.85
26.00,25.864333,-83.181848,57084.3,-1497.41,-1079.34,2067.76
27.13,25.853325,-83.198711,59415.8,-1497.41,-1079.34,2056.68
28.26,25.842314,-83.215571,61734.8,-1497.41,-1079.34,2045.59
29.40,25.831302,-83.232428,64041.3,-1497.41,-1079.34,2034.50
30.53,25.820288,-83.249281,66335.2,-1497.41,-1079.34,2023.42
31.66,25.809273,-83.266132,68616.5,-1497.41,-1079.34,2012.33
32.79,25.798255,-83.282979,70885.4,-1497.41,-1079.34,2001.24
33.92,25.787235,-83.299823,73141.7,-1497.41,-1079.34,1990.15
35.05,25.776213,-83.316664,75385.4,-1497.41,-1079.34,1979.07
36.18,25.765189,-83.333502,77616.6,-1497.41,-1079.34,1967.98
37.31,25.754164,-83.350337,79835.3,-1497.41,-1079.34,1956.89
38.44,25.743136,-83.367169,82041.5,-1497.41,-1079.34,1945.81
39.57,25.732107,-83.383997,84235.1,-1497.41,-1079.34,1934.72
40.70,25.721075,-83.400823,86416.2,-1497.41,-1079.34,1923.63
41.83,25.710042,-83.417645,88584.8,-1497.41,-1079.34,1912.54
42.96,25.699007,-83.434464,90740.8,-1497.41,-1079.34,1901.46
44.09,25.687969,-83.451281,92884.3,-1497.41,-1079.34,1890.37
45.22,25.676930,-83.468094,95015.2,-1497.41,-1079.34,1879.28
46.35,25.665889,-83.484903,97133.6,-1497.41,-1079.34,1868.19
47.48,25.654846,-83.501710,99239.5,-1497.41,-1079.34,1857.11
48.61,25.643801,-83.518514,101332.8,-1497.41,-1079.34,1846.02
49.75,25.632755,-83.535314,103413.7,-1497.41,-1079.34,1834.93
50.88,25.621706,-83.552112,105481.9,-1497.41,-1079.34,1823.85
52.01,25.610655,-83.568906,107537.7,-1497.41,-1079.34,1812.76
53.14,25.599603,-83.585697,109580.9,-1497.41,-1079.34,1801.67
54.27,25.588548,-83.602485,111611.5,-1497.41,-1079.34,1790.58
55.40,25.577492,-83.619270,113629.7,-1497.41,-1079.34,1779.50
56.53,25.566433,-83.636052,115635.3,-1497.41,-1079.34,1768.41
57.66,25.555373,-83.652831,117628.3,-1497.41,-1079.34,1757.32
58.79,25.544311,-83.669607,119608.9,-1497.41,-1079.34,1746.24
59.92,25.533247,-83.686380,121576.8,-1497.41,-1079.34,1735.15
61.05,25.522181,-83.703149,123532.3,-1497.41,-1079.34,1724.06
62.18,25.511113,-83.719915,125475.2,-1497.41,-1079.34,1712.97
63.31,25.500043,-83.736679,127405.6,-1497.41,-1079.34,1701.89
64.44,25.488971,-83.753439,129323.5,-1497.41,-1079.34,1690.80
65.57,25.477898,-83.770196,131228.8,-1497.41,-1079.34,1679.71
66.70,25.466822,-83.786950,133121.6,-1497.41,-1079.34,1668.63
67.83,25.455745,-83.803701,135001.8,-1497.41,-1079.34,1657.54
68.97,25.444665,-83.820449,136869.5,-1497.41,-1079.34,1646.45
70.10,25.433584,-83.837194,138724.7,-1497.41,-1079.34,1635.36
71.23,25.422501,-83.853936,140567.4,-1497.41,-1079.34,1624.28
72.36,25.411416,-83.870674,142397.5,-1497.41,-1079.34,1613.19
73.49,25.400329,-83.887410,144215.0,-1497.41,-1079.34,1602.10
74.62,25.389240,-83.904143,146020.1,-1497.41,-1079.34,1591.01
75.75,25.378150,-83.920872,147812.6,-1497.41,-1079.34,1579.93
76.88,25.367057,-83.937598,149592.5,-1497.41,-1079.34,1568.84
78.01,25.355963,-83.954322,151360.0,-1497.41,-1079.34,1557.75
79.14,25.344866,-83.971042,153114.9,-1497.41,-1079.34,1546.67
80.27,25.333768,-83.987759,154857.2,-1497.41,-1079.34,1535.58
81.40,25.322668,-84.004473,156587.1,-1497.41,-1079.34,1524.49
82.53,25.311566,-84.021184,158304.4,-1497.41,-1079.34,1513.40
83.66,25.300462,-84.037892,160009.1,-1497.41,-1079.34,1502.32
84.79,25.289356,-84.054597,161701.3,-1497.41,-1079.34,1491.23
