time,lat,lon,alt,ve,vn,vu
0.00,27.580761,-88.199315,0.0,-382.33,-1108.06,1595.95
0.78,27.573028,-88.202324,1236.8,-382.33,-1108.06,1588.33
1.55,27.565296,-88.205334,2467.7,-382.33,-1108.06,1580.71
2.33,27.557564,-88.208343,3692.6,-382.33,-1108.06,1573.09
3.11,27.549831,-88.211351,4911.6,-382.33,-1108.06,1565.48
3.88,27.542099,-88.214360,6124.8,-382.33,-1108.06,1557.86
4.66,27.534366,-88.217367,7332.0,-382.33,-1108.06,1550.24
5.44,27.526634,-88.220375,8533.2,-382.33,-1108.06,1542.62
6.21,27.518901,-88.223382,9728.6,-382.33,-1108.06,1535.00
6.99,27.511168,-88.226388,10918.0,-382.33,-1108.06,1527.39
7.77,27.503435,-88.229394,12101.6,-382.33,-1108.06,1519.77
8.54,27.495702,-88.232400,13279.2,-382.33,-1108.06,1512.15
9.32,27.487969,-88.235405,14450.9,-382.33,-1108.06,1504.53
10.10,27.480236,-88.238410,15616.7,-382.33,-1108.06,1496.92
10.88,27.472503,-88.241414,16776.5,-382.33,-1108.06,1489.30
11.65,27.464770,-88.244418,17930.4,-382.33,-1108.06,1481.68
12.43,27.457037,-88.247421,19078.5,-382.33,-1108.06,1474.06
13.21,27.449304,-88.250425,20220.6,-382.33,-1108.06,1466.44
13.98,27.441570,-88.253427,21356.8,-382.33,-1108.06,1458.83
14.76,27.433837,-88.256429,22487.0,-382.33,-1108.06,1451.21
15.54,27.426103,-88.259431,23611.4,-382.33,-1108.06,1443.59
16.31,27.418370,-88.262433,24729.8,-382.33,-1108.06,1435.97
17.09,27.410636,-88.265434,25842.3,-382.33,-1108.06,1428.35
17.87,27.402902,-88.268434,26948.9,-382.33,-1108.06,1420.74
18.64,27.395169,-88.271434,28049.6,-382.33,-1108.06,1413.12
19.42,27.387435,-88.274434,29144.4,-382.33,-1108.06,1405.50
20.20,27.379701,-88.277433,30233.2,-382.33,-1108.06,1397.88
20.97,27.371967,-88.280432,31316.1,-382.33,-1108.06,1390.26
21.75,27.364233,-88.283431,32393.2,-382.33,-1108.06,1382.65
22.53,27.356499,-88.286429,33464.3,-382.33,-1108.06,1375.03
23.30,27.348765,-88.289427,34529.4,-382.33,-1108.06,1367.41
24.08,27.341031,-88.292424,35588.7,-382.33,-1108.06,1359.79
24.86,27.333296,-88.295421,36642.0,-382.33,-1108.06,1352.18
25.63,27.325562,-88.298417,37689.4,-382.33,-1108.06,1344.56
26.41,27.317828,-88.301413,38731.0,-382.33,-1108.06,1336.94
27.19,27.310093,-88.304408,39766.5,-382.33,-1108.06,1329.32
27.97,27.302359,-88.307404,40796.2,-382.33,-1108.06,1321.70
28.74,27.294624,-88.310398,41820.0,-382.33,-1108.06,1314.09
29.52,27.286890,-88.313393,42837.8,-382.33,-1108.06,1306.47
30.30,27.279155,-88.316386,43849.7,-382.33,-1108.06,1298.85
31.07,27.271420,-88.319380,44855.7,-382.33,-1108.06,1291.23
31.85,27.263685,-88.322373,45855.8,-382.33,-1108.06,1283.61
32.63,27.255950,-88.325366,46850.0,-382.33,-1108.06,1276.00
33.40,27.248216,-88.328358,47838.2,-382.33,-1108.06,1268.38
34.18,27.240481,-88.331350,48820.5,-382.33,-1108.06,1260.76
34.96,27.232745,-88.334341,49796.9,-382.33,-1108.06,1253.14
35.73,27.225010,-88.337332,50767.4,-382.33,-1108.06,1245.52
36.51,27.217275,-88.340322,51732.0,-382.33,-1108.06,1237.91
37.29,27.209540,-88.343313,52690.7,-382.33,-1108.06,1230.29
38.06,27.201804,-88.346302,53643.4,-382.33,-1108.06,1222.67
38.84,27.194069,-88.349292,54590.2,-382.33,-1108.06,1215.05
39.62,27.186334,-88.352280,55531.1,-382.33,-1108.06,1207.44
40.39,27.178598,-88.355269,56466.1,-382.33,-1108.06,1199.82
41.17,27.170863,-88.358257,57395.2,-382.33,-1108.06,1192.20
41.95,27.163127,-88.361245,58318.3,-382.33,-1108.06,1184.58
42.72,27.155391,-88.364232,59235.6,-382.33,-1108.06,1176.96
43.50,27.147655,-88.367219,60146.9,-382.33,-1108.06,1169.35
44.28,27.139920,-88.370205,61052.3,-382.33,-1108.06,1161.73
45.05,27.132184,-88.373191,61951.8,-382.33,-1108.06,1154.11
45.83,27.124448,-88.376177,62845.3,-382.33,-1108.06,1146.49
46.61,27.116712,-88.379162,63733.0,-382.33,-1108.06,1138.87
47.39,27.108976,-88.382147,64614.7,-382.33,-1108.06,1131.26
48.16,27.101239,-88.385131,65490.5,-382.33,-1108.06,1123.64
48.94,27.093503,-88.388115,66360.4,-382.33,-1108.06,1116.02
49.72,27.085767,-88.391098,67224.4,-382.33,-1108.06,1108.40
50.49,27.078031,-88.394081,68082.4,-382.33,-1108.06,1100.78
51.27,27.070294,-88.397064,68934.6,-382.33,-1108.06,1093.17
52.05,27.062558,-88.400046,69780.8,-382.33,-1108.06,1085.55
52.82,27.054821,-88.403028,70621.1,-382.33,-1108.06,1077.93
53.60,27.047085,-88.406010,71455.5,-382.33,-1108.06,1070.31
54.38,27.039348,-88.408991,72284.0,-382.33,-1108.06,1062.70
55.15,27.031611,-88.411971,73106.5,-382.33,-1108.06,1055.08
55.93,27.023874,-88.414952,73923.2,-382.33,-1108.06,1047.46
56.71,27.016138,-88.417931,74733.9,-382.33,-1108.06,1039.84
57.48,27.008401,-88.420911,75538.7,-382.33,-1108.06,1032.22
58.26,27.000664,-88.423890,76337.6,-382.33,-1108.06,1024.61
59.04,26.992927,-88.426868,77130.5,-382.33,-1108.06,1016.99
59.81,26.985190,-88.429847,77917.6,-382.33,-1108.06,1009.37
60.59,26.977452,-88.432824,78698.7,-382.33,-1108.06,1001.75
61.37,26.969715,-88.435802,79473.9,-382.33,-1108.06,994.13
62.14,26.961978,-88.438779,80243.2,-382.33,-1108.06,986.52
62.92,26.954240,-88.441755,81006.6,-382.33,-1108.06,978.90
63.70,26.946503,-88.444731,81764.0,-382.33,-1108.06,971.28
64.48,26.938766,-88.447707,82515.6,-382.33,-1108.06,963.66
65.25,26.931028,-88.450682,83261.2,-382.33,-1108.06,956.04
66.03,26.923290,-88.453657,84000.9,-382.33,-1108.06,948.43
66.81,26.915553,-88.456632,84734.7,-382.33,-1108.06,940.81
67.58,26.907815,-88.459606,85462.6,-382.33,-1108.06,933.19
68.36,26.900077,-88.462579,86184.5,-382.33,-1108.06,925.57
69.14,26.892339,-88.465553,86900.5,-382.33,-1108.06,917.96
69.91,26.884602,-88.468526,87610.7,-382.33,-1108.06,910.34
70.69,26.876864,-88.471498,88314.9,-382.33,-1108.06,902.72
71.47,26.869126,-88.474470,89013.1,-382.33,-1108.06,895.10
72.24,26.861387,-88.477442,89705.5,-382.33,-1108.06,887.48
73.02,26.853649,-88.480413,90391.9,-382.33,-1108.06,879.87
73.80,26.845911,-88.483384,91072.5,-382.33,-1108.06,872.25
74.57,26.838173,-88.486354,91747.1,-382.33,-1108.06,864.63
75.35,26.830434,-88.489324,92415.8,-382.33,-1108.06,857.01
76.13,26.822696,-88.492294,93078.6,-382.33,-1108.06,849.39
76.90,26.814958,-88.495263,93735.4,-382.33,-1108.06,841.78
77.68,26.807219,-88.498232,94386.4,-382.33,-1108.06,834.16
78.46,26.799480,-88.501200,95031.4,-382.33,-1108.06,826.54
79.23,26.791742,-88.504168,95670.5,-382.33,-1108.06,818.92
80.01,26.784003,-88.507136,96303.7,-382.33,-1108.06,811.31
80.79,26.776264,-88.510103,96930.9,-382.33,-1108.06,803.69
81.56,26.768525,-88.513070,97552.3,-382.33,-1108.06,796.07
82.34,26.760787,-88.516036,98167.7,-382.33,-1108.06,788.45
83.12,26.753048,-88.519002,98777.2,-382.33,-1108.06,780.83
83.90,26.745309,-88.521968,99380.8,-382.33,-1108.06,773.22
84.67,26.737570,-88.524933,99978.5,-382.33,-1108.06,765.60
