time,lat,lon,alt,ve,vn,vu
0.00,24.167532,-85.219201,0.0,-1099.42,-352.20,1193.59
0.75,24.165154,-85.227334,894.0,-1099.42,-352.20,1186.23
1.50,24.162777,-85.235467,1782.5,-1099.42,-352.20,1178.86
2.25,24.160398,-85.243599,2665.4,-1099.42,-352.20,1171.49
3.01,24.158020,-85.251731,3542.8,-1099.42,-352.20,1164.12
3.76,24.155641,-85.259862,4414.6,-1099.42,-352.20,1156.76
4.51,24.153261,-85.267994,5280.9,-1099.42,-352.20,1149.39
5.26,24.150882,-85.276125,6141.7,-1099.42,-352.20,1142.02
6.01,24.148501,-85.284256,6997.0,-1099.42,-352.20,1134.65
6.76,24.146121,-85.292386,7846.7,-1099.42,-352.20,1127.28
7.51,24.143740,-85.300516,8690.9,-1099.42,-352.20,1119.92
8.26,24.141358,-85.308646,9529.5,-1099.42,-352.20,1112.55
9.02,24.138976,-85.316775,10362.6,-1099.42,-352.20,1105.18
9.77,24.136594,-85.324905,11190.2,-1099.42,-352.20,1097.81
10.52,24.134211,-85.333034,12012.2,-1099.42,-352.20,1090.44
11.27,24.131827,-85.341162,12828.7,-1099.42,-352.20,1083.08
12.02,24.129444,-85.349291,13639.7,-1099.42,-352.20,1075.71
12.77,24.127059,-85.357419,14445.1,-1099.42,-352.20,1068.34
13.52,24.124675,-85.365546,15245.0,-1099.42,-352.20,1060.97
14.27,24.122290,-85.373674,16039.3,-1099.42,-352.20,1053.61
15.03,24.119904,-85.381801,16828.2,-1099.42,-352.20,1046.24
15.78,24.117519,-85.389927,17611.4,-1099.42,-352.20,1038.87
16.53,24.115132,-85.398054,18389.2,-1099.42,-352.20,1031.50
17.28,24.112746,-85.406180,19161.4,-1099.42,-352.20,1024.13
18.03,24.110358,-85.414306,19928.1,-1099.42,-352.20,1016.77
18.78,24.107971,-85.422432,20689.2,-1099.42,-352.20,1009.40
19.53,24.105583,-85.430557,21444.8,-1099.42,-352.20,1002.03
20.29,24.103194,-85.438682,22194.9,-1099.42,-352.20,994.66
21.04,24.100805,-85.446807,22939.4,-1099.42,-352.20,987.29
21.79,24.098416,-85.454931,23678.4,-1099.42,-352.20,979.93
22.54,24.096026,-85.463055,24411.9,-1099.42,-352.20,972.56
23.29,24.093636,-85.471179,25139.8,-1099.42,-352.20,965.19
24.04,24.091246,-85.479302,25862.2,-1099.42,-352.20,957.82
24.79,24.088855,-85.487425,26579.1,-1099.42,-352.20,950.46
25.54,24.086463,-85.495548,27290.4,-1099.42,-352.20,943.09
26.30,24.084071,-85.503671,27996.2,-1099.42,-352.20,935.72
27.05,24.081679,-85.511793,28696.4,-1099.42,-352.20,928.35
27.80,24.079286,-85.519915,29391.2,-1099.42,-352.20,920.98
28.55,24.076893,-85.528037,30080.3,-1099.42,-352.20,913.62
29.30,24.074499,-85.536158,30764.0,-1099.42,-352.20,906.25
30.05,24.072105,-85.544279,31442.1,-1099.42,-352.20,898.88
30.80,24.069711,-85.552400,32114.7,-1099.42,-352.20,891.51
31.56,24.067316,-85.560520,32781.7,-1099.42,-352.20,884.14
32.31,24.064921,-85.568640,33443.2,-1099.42,-352.20,876.78
33.06,24.062525,-85.576760,34099.2,-1099.42,-352.20,869.41
33.81,24.060129,-85.584880,34749.6,-1099.42,-352.20,862.04
34.56,24.057732,-85.592999,35394.5,-1099.42,-352.20,854.67
35.31,24.055335,-85.601118,36033.9,-1099.42,-352.20,847.30
36.06,24.052938,-85.609236,36667.7,-1099.42,-352.20,839.94
36.81,24.050540,-85.617355,37296.0,-1099.42,-352.20,832.57
37.57,24.048142,-85.625473,37918.7,-1099.42,-352.20,825.20
38.32,24.045743,-85.633590,38535.9,-1099.42,-352.20,817.83
39.07,24.043344,-85.641708,39147.6,-1099.42,-352.20,810.47
39.82,24.040944,-85.649825,39753.8,-1099.42,-352.20,803.10
40.57,24.038544,-85.657942,40354.4,-1099.42,-352.20,795.73
41.32,24.036144,-85.666058,40949.4,-1099.42,-352.20,788.36
42.07,24.033743,-85.674174,41539.0,-1099.42,-352.20,780.99
42.82,24.031341,-85.682290,42123.0,-1099.42,-352.20,773.63
43.58,24.028940,-85.690406,42701.5,-1099.42,-352.20,766.26
44.33,24.026537,-85.698521,43274.4,-1099.42,-352.20,758.89
45.08,24.024135,-85.706636,43841.8,-1099.42,-352.20,751.52
45.83,24.021732,-85.714751,44403.6,-1099.42,-352.20,744.15
46.58,24.019328,-85.722865,44960.0,-1099.42,-352.20,736.79
47.33,24.016925,-85.730979,45510.8,-1099.42,-352.20,729.42
48.08,24.014520,-85.739093,46056.0,-1099.42,-352.20,722.05
48.84,24.012116,-85.747206,46595.7,-1099.42,-352.20,714.68
49.59,24.009710,-85.755319,47129.9,-1099.42,-352.20,707.32
50.34,24.007305,-85.763432,47658.6,-1099.42,-352.20,699.95
51.09,24.004899,-85.771545,48181.7,-1099.42,-352.20,692.58
51.84,24.002492,-85.779657,48699.3,-1099.42,-352.20,685.21
52.59,24.000085,-85.787769,49211.3,-1099.42,-352.20,677.84
53.34,23.997678,-85.795881,49717.8,-1099.42,-352.20,670.48
54.09,23.995270,-85.803992,50218.8,-1099.42,-352.20,663.11
54.85,23.992862,-85.812103,50714.2,-1099.42,-352.20,655.74
55.60,23.990454,-85.820214,51204.1,-1099.42,-352.20,648.37
56.35,23.988045,-85.828324,51688.5,-1099.42,-352.20,641.00
57.10,23.985635,-85.836434,52167.3,-1099.42,-352.20,633.64
57.85,23.983226,-85.844544,52640.6,-1099.42,-352.20,626.27
58.60,23.980815,-85.852653,53108.3,-1099.42,-352.20,618.90
59.35,23.978405,-85.860763,53570.6,-1099.42,-352.20,611.53
60.11,23.975993,-85.868872,54027.3,-1099.42,-352.20,604.17
60.86,23.973582,-85.876980,54478.4,-1099.42,-352.20,596.80
61.61,23.971170,-85.885088,54924.0,-1099.42,-352.20,589.43
62.36,23.968757,-85.893196,55364.1,-1099.42,-352.20,582.06
63.11,23.966345,-85.901304,55798.6,-1099.42,-352.20,574.69
63.86,23.963931,-85.909411,56227.6,-1099.42,-352.20,567.33
64.61,23.961518,-85.917519,56651.1,-1099.42,-352.20,559.96
65.36,23.959104,-85.925625,57069.1,-1099.42,-352.20,552.59
66.12,23.956689,-85.933732,57481.5,-1099.42,-352.20,545.22
66.87,23.954274,-85.941838,57888.3,-1099.42,-352.20,537.85
67.62,23.951859,-85.949944,58289.6,-1099.42,-352.20,530.49
68.37,23.949443,-85.958049,58685.4,-1099.42,-352.20,523.12
69.12,23.947027,-85.966155,59075.7,-1099.42,-352.20,515.75
69.87,23.944610,-85.974260,59460.4,-1099.42,-352.20,508.38
70.62,23.942193,-85.982364,59839.6,-1099.42,-352.20,501.02
71.37,23.939775,-85.990469,60213.3,-1099.42,-352.20,493.65
72.13,23.937357,-85.998573,60581.4,-1099.42,-352.20,486.28
72.88,23.934939,-86.006676,60944.0,-1099.42,-352.20,478.91
73.63,23.932520,-86.014780,61301.0,-1099.42,-352.20,471.54
74.38,23.930101,-86.022883,61652.5,-1099.42,-352.20,464.18
75.13,23.927682,-86.030986,61998.5,-1099.42,-352.20,456.81
75.88,23.925261,-86.039088,62338.9,-1099.42,-352.20,449.44
76.63,23.922841,-86.047190,62673.8,-1099.42,-352.20,442.07
77.39,23.920420,-86.055292,63003.2,-1099.42,-352.20,434.70
78.14,23.917999,-86.063394,63327.0,-1099.42,-352.20,427.34
78.89,23.915577,-86.071495,63645.3,-1099.42,-352.20,419.97
79.64,23.913155,-86.079596,63958.1,-1099.42,-352.20,412.60
80.39,23.910732,-86.087697,64265.3,-1099.42,-352.20,405.23
81.14,23.908309,-86.095797,64567.0,-1099.42,-352.20,397.86
81.89,23.905886,-86.103898,64863.2,-1099.42,-352.20,390.50
82.64,23.903462,-86.111997,65153.8,-1099.42,-352.20,383.13
83.40,23.901037,-86.120097,65438.9,-1099.42,-352.20,375.76
84.15,23.898613,-86.128196,65718.4,-1099.42,-352.20,368.39
84.90,23.896188,-86.136295,65992.4,-1099.42,-352.20,361.03
85.65,23.893762,-86.144393,66260.9,-1099.42,-352.20,353.66
86.40,23.891336,-86.152492,66523.8,-1099.42,-352.20,346.29
87.15,23.888910,-86.160590,66781.2,-1099.42,-352.20,338.92
87.90,23.886483,-86.168687,67033.1,-1099.42,-352.20,331.55
88.65,23.884055,-86.176785,67279.4,-1099.42,-352.20,324.19
89.41,23.881628,-86.184882,67520.2,-1099.42,-352.20,316.82
90.16,23.879200,-86.192978,67755.5,-1099.42,-352.20,309.45
90.91,23.876771,-86.201075,67985.2,-1099.42,-352.20,302.08
91.66,23.874342,-86.209171,68209.4,-1099.42,-352.20,294.71
92.41,23.871913,-86.217267,68428.1,-1099.42,-352.20,287.35
93.16,23.869483,-86.225362,68641.2,-1099.42,-352.20,279.98
93.91,23.867053,-86.233458,68848.8,-1099.42,-352.20,272.61
94.67,23.864622,-86.241553,69050.8,-1099.42,-352.20,265.24
95.42,23.862191,-86.249647,69247.3,-1099.42,-352.20,257.88
96.17,23.859759,-86.257742,69438.3,-1099.42,-352.20,250.51
96.92,23.857328,-86.265836,69623.7,-1099.42,-352.20,243.14
97.67,23.854895,-86.273929,69803.7,-1099.42,-352.20,235.77
98.42,23.852462,-86.282023,69978.0,-1099.42,-352.20,228.40
99.17,23.850029,-86.290116,70146.9,-1099.42,-352.20,221.04
99.92,23.847596,-86.298209,70310.2,-1099.42,-352.20,213.67
100.68,23.845162,-86.306301,70467.9,-1099.42,-352.20,206.30
101.43,23.842727,-86.314393,70620.2,-1099.42,-352.20,198.93
102.18,23.840292,-86.322485,70766.8,-1099.42,-352.20,191.56
