time,lat,lon,alt,ve,vn,vu
0.00,27.321320,-85.983015,0.0,1054.47,1058.68,1270.64
0.75,27.328463,-85.975006,951.6,1054.47,1058.68,1263.27
1.50,27.335606,-85.966996,1897.8,1054.47,1058.68,1255.91
2.25,27.342748,-85.958985,2838.3,1054.47,1058.68,1248.54
3.00,27.349890,-85.950973,3773.4,1054.47,1058.68,1241.17
3.76,27.357031,-85.942960,4702.9,1054.47,1058.68,1233.81
4.51,27.364172,-85.934946,5626.9,1054.47,1058.68,1226.44
5.26,27.371313,-85.926931,6545.3,1054.47,1058.68,1219.08
6.01,27.378453,-85.918915,7458.2,1054.47,1058.68,1211.71
6.76,27.385592,-85.910898,8365.6,1054.47,1058.68,1204.34
7.51,27.392731,-85.902880,9267.5,1054.47,1058.68,1196.98
8.26,27.399870,-85.894861,10163.8,1054.47,1058.68,1189.61
9.01,27.407008,-85.886841,11054.5,1054.47,1058.68,1182.25
9.76,27.414146,-85.878819,11939.8,1054.47,1058.68,1174.88
10.52,27.421283,-85.870797,12819.5,1054.47,1058.68,1167.51
11.27,27.428420,-85.862774,13693.7,1054.47,1058.68,1160.15
12.02,27.435556,-85.854749,14562.3,1054.47,1058.68,1152.78
12.77,27.442692,-85.846724,15425.5,1054.47,1058.68,1145.42
13.52,27.449827,-85.838697,16283.1,1054.47,1058.68,1138.05
14.27,27.456962,-85.830670,17135.1,1054.47,1058.68,1130.68
15.02,27.464097,-85.822641,17981.6,1054.47,1058.68,1123.32
15.77,27.471231,-85.814612,18822.6,1054.47,1058.68,1115.95
16.52,27.478364,-85.806581,19658.1,1054.47,1058.68,1108.59
17.28,27.485497,-85.798550,20488.0,1054.47,1058.68,1101.22
18.03,27.492630,-85.790517,21312.4,1054.47,1058.68,1093.85
18.78,27.499762,-85.782483,22131.2,1054.47,1058.68,1086.49
19.53,27.506894,-85.774448,22944.6,1054.47,1058.68,1079.12
20.28,27.514025,-85.766413,23752.3,1054.47,1058.68,1071.76
21.03,27.521156,-85.758376,24554.6,1054.47,1058.68,1064.39
21.78,27.528286,-85.750338,25351.3,1054.47,1058.68,1057.02
22.53,27.535416,-85.742299,26142.5,1054.47,1058.68,1049.66
23.28,27.542546,-85.734259,26928.2,1054.47,1058.68,1042.29
24.04,27.549674,-85.726218,27708.3,1054.47,1058.68,1034.93
24.79,27.556803,-85.718176,28482.9,1054.47,1058.68,1027.56
25.54,27.563931,-85.710133,29252.0,1054.47,1058.68,1020.19
26.29,27.571059,-85.702088,30015.5,1054.47,1058.68,1012.83
27.04,27.578186,-85.694043,30773.5,1054.47,1058.68,1005.46
27.79,27.585312,-85.685997,31525.9,1054.47,1058.68,998.10
28.54,27.592438,-85.677950,32272.9,1054.47,1058.68,990.73
29.29,27.599564,-85.669901,33014.3,1054.47,1058.68,983.36
30.05,27.606689,-85.661852,33750.1,1054.47,1058.68,976.00
30.80,27.613814,-85.653802,34480.5,1054.47,1058.68,968.63
31.55,27.620938,-85.645750,35205.3,1054.47,1058.68,961.27
32.30,27.628062,-85.637698,35924.5,1054.47,1058.68,953.90
33.05,27.635186,-85.629644,36638.2,1054.47,1058.68,946.53
