time,lat,lon,alt,ve,vn,vu
0.00,22.580541,-88.851351,0.0,-253.00,1209.92,1441.90
0.75,22.588716,-88.853202,1081.7,-253.00,1209.92,1434.52
1.50,22.596890,-88.855054,2157.8,-253.00,1209.92,1427.15
2.26,22.605064,-88.856906,3228.3,-253.00,1209.92,1419.77
3.01,22.613238,-88.858758,4293.4,-253.00,1209.92,1412.40
3.76,22.621413,-88.860610,5352.8,-253.00,1209.92,1405.02
4.51,22.629587,-88.862462,6406.7,-253.00,1209.92,1397.65
5.26,22.637761,-88.864315,7455.1,-253.00,1209.92,1390.27
6.02,22.645935,-88.866168,8498.0,-253.00,1209.92,1382.90
6.77,22.654109,-88.868021,9535.2,-253.00,1209.92,1375.52
7.52,22.662283,-88.869874,10567.0,-253.00,1209.92,1368.14
8.27,22.670458,-88.871728,11593.2,-253.00,1209.92,1360.77
9.03,22.678632,-88.873581,12613.8,-253.00,1209.92,1353.39
9.78,22.686806,-88.875435,13628.9,-253.00,1209.92,1346.02
10.53,22.694980,-88.877289,14638.5,-253.00,1209.92,1338.64
11.28,22.703154,-88.879144,15642.5,-253.00,1209.92,1331.27
12.03,22.711328,-88.880998,16640.9,-253.00,1209.92,1323.89
12.79,22.719502,-88.882853,17633.8,-253.00,1209.92,1316.52
13.54,22.727676,-88.884708,18621.2,-253.00,1209.92,1309.14
14.29,22.735850,-88.886564,19603.0,-253.00,1209.92,1301.77
15.04,22.744024,-88.888419,20579.3,-253.00,1209.92,1294.39
15.79,22.752197,-88.890275,21550.0,-253.00,1209.92,1287.02
16.55,22.760371,-88.892131,22515.1,-253.00,1209.92,1279.64
17.30,22.768545,-88.893987,23474.8,-253.00,1209.92,1272.26
18.05,22.776719,-88.895843,24428.9,-253.00,1209.92,1264.89
18.80,22.784893,-88.897700,25377.4,-253.00,1209.92,1257.51
19.55,22.793067,-88.899557,26320.4,-253.00,1209.92,1250.14
20.31,22.801240,-88.901414,27257.8,-253.00,1209.92,1242.76
21.06,22.809414,-88.903271,28189.7,-253.00,1209.92,1235.39
21.81,22.817588,-88.905129,29116.0,-253.00,1209.92,1228.01
22.56,22.825762,-88.906986,30036.8,-253.00,1209.92,1220.64
23.31,22.833935,-88.908844,30952.1,-253.00,1209.92,1213.26
24.07,22.842109,-88.910702,31861.8,-253.00,1209.92,1205.89
24.82,22.850282,-88.912561,32765.9,-253.00,1209.92,1198.51
25.57,22.858456,-88.914419,33664.6,-253.00,1209.92,1191.13
26.32,22.866630,-88.916278,34557.6,-253.00,1209.92,1183.76
27.08,22.874803,-88.918137,35445.1,-253.00,1209.92,1176.38
27.83,22.882977,-88.919997,36327.1,-253.00,1209.92,1169.01
28.58,22.891150,-88.921856,37203.5,-253.00,1209.92,1161.63
29.33,22.899324,-88.923716,38074.4,-253.00,1209.92,1154.26
30.08,22.907497,-88.925576,38939.7,-253.00,1209.92,1146.88
30.84,22.915671,-88.927436,39799.5,-253.00,1209.92,1139.51
31.59,22.923844,-88.929296,40653.7,-253.00,1209.92,1132.13
32.34,22.932018,-88.931157,41502.4,-253.00,1209.92,1124.76
33.09,22.940191,-88.933018,42345.6,-253.00,1209.92,1117.38
33.84,22.948364,-88.934879,43183.2,-253.00,1209.92,1110.00
34.60,22.956538,-88.936740,44015.2,-253.00,1209.92,1102.63
35.35,22.964711,-88.938602,44841.7,-253.00,1209.92,1095.25
36.10,22.972884,-88.940463,45662.6,-253.00,1209.92,1087.88
36.85,22.981058,-88.942325,46478.1,-253.00,1209.92,1080.50
37.60,22.989231,-88.944188,47287.9,-253.00,1209.92,1073.13
38.36,22.997404,-88.946050,48092.2,-253.00,1209.92,1065.75
39.11,23.005577,-88.947913,48891.0,-253.00,1209.92,1058.38
39.86,23.013751,-88.949776,49684.2,-253.00,1209.92,1051.00
40.61,23.021924,-88.951639,50471.9,-253.00,1209.92,1043.63
41.36,23.030097,-88.953502,51254.0,-253.00,1209.92,1036.25
42.12,23.038270,-88.955366,52030.6,-253.00,1209.92,1028.87
42.87,23.046443,-88.957229,52801.6,-253.00,1209.92,1021.50
43.62,23.054616,-88.959093,53567.1,-253.00,1209.92,1014.12
44.37,23.062789,-88.960958,54327.0,-253.00,1209.92,1006.75
45.13,23.070962,-88.962822,55081.4,-253.00,1209.92,999.37
