time,lat,lon,alt,ve,vn,vu
0.00,27.190283,-95.682592,0.0,-806.19,337.77,700.76
0.75,27.192565,-95.688717,524.3,-806.19,337.77,693.38
1.50,27.194847,-95.694841,1043.1,-806.19,337.77,686.01
2.26,27.197129,-95.700966,1556.3,-806.19,337.77,678.63
3.01,27.199410,-95.707091,2064.0,-806.19,337.77,671.25
3.76,27.201691,-95.713216,2566.1,-806.19,337.77,663.88
4.51,27.203972,-95.719342,3062.7,-806.19,337.77,656.50
5.27,27.206253,-95.725468,3553.8,-806.19,337.77,649.12
6.02,27.208533,-95.731594,4039.2,-806.19,337.77,641.75
6.77,27.210813,-95.737720,4519.2,-806.19,337.77,634.37
7.52,27.213093,-95.743847,4993.6,-806.19,337.77,626.99
8.27,27.215372,-95.749973,5462.4,-806.19,337.77,619.62
9.03,27.217652,-95.756100,5925.7,-806.19,337.77,612.24
9.78,27.219931,-95.762228,6383.5,-806.19,337.77,604.87
10.53,27.222209,-95.768355,6835.7,-806.19,337.77,597.49
11.28,27.224488,-95.774483,7282.3,-806.19,337.77,590.11
12.03,27.226766,-95.780611,7723.4,-806.19,337.77,582.74
12.79,27.229044,-95.786740,8158.9,-806.19,337.77,575.36
13.54,27.231322,-95.792868,8589.0,-806.19,337.77,567.98
14.29,27.233599,-95.798997,9013.4,-806.19,337.77,560.61
15.04,27.235876,-95.805126,9432.3,-806.19,337.77,553.23
15.80,27.238153,-95.811255,9845.7,-806.19,337.77,545.85
16.55,27.240430,-95.817385,10253.5,-806.19,337.77,538.48
17.30,27.242706,-95.823515,10655.7,-806.19,337.77,531.10
18.05,27.244982,-95.829645,11052.4,-806.19,337.77,523.72
18.80,27.247258,-95.835775,11443.6,-806.19,337.77,516.35
19.56,27.249533,-95.841906,11829.2,-806.19,337.77,508.97
20.31,27.251809,-95.848036,12209.3,-806.19,337.77,501.60
21.06,27.254084,-95.854167,12583.8,-806.19,337.77,494.22
21.81,27.256358,-95.860299,12952.8,-806.19,337.77,486.84
22.57,27.258633,-95.866430,13316.2,-806.19,337.77,479.47
23.32,27.260907,-95.872562,13674.1,-806.19,337.77,472.09
24.07,27.263181,-95.878694,14026.4,-806.19,337.77,464.71
24.82,27.265455,-95.884827,14373.2,-806.19,337.77,457.34
25.57,27.267728,-95.890959,14714.4,-806.19,337.77,449.96
26.33,27.270001,-95.897092,15050.1,-806.19,337.77,442.58
27.08,27.272274,-95.903225,15380.2,-806.19,337.77,435.21
27.83,27.274547,-95.909358,15704.8,-806.19,337.77,427.83
