time,lat,lon,alt,ve,vn,vu
0.00,26.780653,-89.956503,0.0,113.57,-873.91,1186.80
0.75,26.774752,-89.955644,889.3,113.57,-873.91,1179.43
1.50,26.768851,-89.954785,1773.1,113.57,-873.91,1172.06
2.26,26.762950,-89.953927,2651.3,113.57,-873.91,1164.69
3.01,26.757049,-89.953068,3524.0,113.57,-873.91,1157.32
3.76,26.751148,-89.952209,4391.2,113.57,-873.91,1149.95
4.51,26.745246,-89.951351,5252.8,113.57,-873.91,1142.57
5.26,26.739345,-89.950492,6108.9,113.57,-873.91,1135.20
6.01,26.733444,-89.949634,6959.4,113.57,-873.91,1127.83
6.77,26.727543,-89.948776,7804.4,113.57,-873.91,1120.46
7.52,26.721642,-89.947918,8643.9,113.57,-873.91,1113.09
8.27,26.715741,-89.947060,9477.8,113.57,-873.91,1105.72
9.02,26.709840,-89.946202,10306.2,113.57,-873.91,1098.35
9.77,26.703939,-89.945344,11129.0,113.57,-873.91,1090.97
10.52,26.698038,-89.944486,11946.3,113.57,-873.91,1083.60
11.28,26.692137,-89.943628,12758.1,113.57,-873.91,1076.23
12.03,26.686236,-89.942770,13564.3,113.57,-873.91,1068.86
12.78,26.680335,-89.941913,14364.9,113.57,-873.91,1061.49
13.53,26.674434,-89.941055,15160.1,113.57,-873.91,1054.12
14.28,26.668533,-89.940198,15949.6,113.57,-873.91,1046.75
15.03,26.662632,-89.939341,16733.7,113.57,-873.91,1039.37
15.79,26.656730,-89.938484,17512.2,113.57,-873.91,1032.00
16.54,26.650829,-89.937627,18285.2,113.57,-873.91,1024.63
17.29,26.644928,-89.936770,19052.6,113.57,-873.91,1017.26
18.04,26.639027,-89.935913,19814.5,113.57,-873.91,1009.89
18.79,26.633126,-89.935056,20570.8,113.57,-873.91,1002.52
19.54,26.627225,-89.934199,21321.6,113.57,-873.91,995.15
20.30,26.621324,-89.933342,22066.9,113.57,-873.91,987.77
21.05,26.615423,-89.932486,22806.6,113.57,-873.91,980.40
21.80,26.609521,-89.931629,23540.8,113.57,-873.91,973.03
22.55,26.603620,-89.930773,24269.4,113.57,-873.91,965.66
23.30,26.597719,-89.929917,24992.5,113.57,-873.91,958.29
24.05,26.591818,-89.929060,25710.0,113.57,-873.91,950.92
24.81,26.585917,-89.928204,26422.1,113.57,-873.91,943.55
25.56,26.580016,-89.927348,27128.5,113.57,-873.91,936.17
26.31,26.574114,-89.926492,27829.5,113.57,-873.91,928.80
27.06,26.568213,-89.925636,28524.8,113.57,-873.91,921.43
27.81,26.562312,-89.924781,29214.7,113.57,-873.91,914.06
28.56,26.556411,-89.923925,29899.0,113.57,-873.91,906.69
29.32,26.550510,-89.923069,30577.8,113.57,-873.91,899.32
30.07,26.544608,-89.922214,31251.0,113.57,-873.91,891.95
30.82,26.538707,-89.921358,31918.7,113.57,-873.91,884.57
31.57,26.532806,-89.920503,32580.8,113.57,-873.91,877.20
32.32,26.526905,-89.919648,33237.4,113.57,-873.91,869.83
33.07,26.521004,-89.918793,33888.5,113.57,-873.91,862.46
33.83,26.515102,-89.917938,34534.0,113.57,-873.91,855.09
34.58,26.509201,-89.917083,35174.0,113.57,-873.91,847.72
35.33,26.503300,-89.916228,35808.4,113.57,-873.91,840.34
36.08,26.497399,-89.915373,36437.3,113.57,-873.91,832.97
36.83,26.491497,-89.914518,37060.7,113.57,-873.91,825.60
37.58,26.485596,-89.913664,37678.5,113.57,-873.91,818.23
38.34,26.479695,-89.912809,38290.8,113.57,-873.91,810.86
39.09,26.473794,-89.911955,38897.5,113.57,-873.91,803.49
39.84,26.467892,-89.911100,39498.7,113.57,-873.91,796.12
40.59,26.461991,-89.910246,40094.4,113.57,-873.91,788.74
41.34,26.456090,-89.909392,40684.5,113.57,-873.91,781.37
42.09,26.450189,-89.908538,41269.1,113.57,-873.91,774.00
42.85,26.444287,-89.907684,41848.1,113.57,-873.91,766.63
43.60,26.438386,-89.906830,42421.6,113.57,-873.91,759.26
44.35,26.432485,-89.905976,42989.5,113.57,-873.91,751.89
45.10,26.426583,-89.905122,43551.9,113.57,-873.91,744.52
45.85,26.420682,-89.904269,44108.8,113.57,-873.91,737.14
46.60,26.414781,-89.903415,44660.1,113.57,-873.91,729.77
47.36,26.408879,-89.902561,45205.9,113.57,-873.91,722.40
48.11,26.402978,-89.901708,45746.1,113.57,-873.91,715.03
48.86,26.397077,-89.900855,46280.8,113.57,-873.91,707.66
49.61,26.391175,-89.900002,46810.0,113.57,-873.91,700.29
50.36,26.385274,-89.899148,47333.6,113.57,-873.91,692.92
51.11,26.379373,-89.898295,47851.7,113.57,-873.91,685.54
51.87,26.373471,-89.897442,48364.2,113.57,-873.91,678.17
52.62,26.367570,-89.896589,48871.2,113.57,-873.91,670.80
53.37,26.361669,-89.895737,49372.7,113.57,-873.91,663.43
54.12,26.355767,-89.894884,49868.6,113.57,-873.91,656.06
54.87,26.349866,-89.894031,50359.0,113.57,-873.91,648.69
55.62,26.343965,-89.893179,50843.8,113.57,-873.91,641.32
