time,lat,lon,alt,ve,vn,vu
0.00,23.925622,-86.410155,0.0,-1494.59,68.24,1288.61
0.75,23.926083,-86.421216,967.6,-1494.59,68.24,1281.22
1.51,23.926543,-86.432276,1929.6,-1494.59,68.24,1273.84
2.26,23.927003,-86.443337,2886.0,-1494.59,68.24,1266.46
3.01,23.927462,-86.454398,3836.9,-1494.59,68.24,1259.07
3.77,23.927920,-86.465459,4782.2,-1494.59,68.24,1251.69
4.52,23.928377,-86.476520,5722.0,-1494.59,68.24,1244.30
5.27,23.928833,-86.487581,6656.2,-1494.59,68.24,1236.92
6.02,23.929289,-86.498642,7584.8,-1494.59,68.24,1229.53
6.78,23.929744,-86.509703,8507.9,-1494.59,68.24,1222.15
7.53,23.930198,-86.520764,9425.4,-1494.59,68.24,1214.76
8.28,23.930651,-86.531825,10337.4,-1494.59,68.24,1207.38
9.04,23.931104,-86.542887,11243.8,-1494.59,68.24,1199.99
9.79,23.931555,-86.553948,12144.6,-1494.59,68.24,1192.61
10.54,23.932006,-86.565010,13039.9,-1494.59,68.24,1185.23
11.30,23.932456,-86.576072,13929.6,-1494.59,68.24,1177.84
12.05,23.932906,-86.587133,14813.8,-1494.59,68.24,1170.46
12.80,23.933354,-86.598195,15692.4,-1494.59,68.24,1163.07
13.55,23.933802,-86.609257,16565.4,-1494.59,68.24,1155.69
14.31,23.934249,-86.620319,17432.9,-1494.59,68.24,1148.30
15.06,23.934695,-86.631381,18294.8,-1494.59,68.24,1140.92
15.81,23.935140,-86.642443,19151.1,-1494.59,68.24,1133.53
16.57,23.935585,-86.653505,20001.9,-1494.59,68.24,1126.15
17.32,23.936029,-86.664567,20847.1,-1494.59,68.24,1118.76
18.07,23.936472,-86.675630,21686.8,-1494.59,68.24,1111.38
18.83,23.936914,-86.686692,22520.9,-1494.59,68.24,1103.99
19.58,23.937355,-86.697755,23349.5,-1494.59,68.24,1096.61
20.33,23.937796,-86.708817,24172.4,-1494.59,68.24,1089.23
21.08,23.938236,-86.719880,24989.9,-1494.59,68.24,1081.84
21.84,23.938675,-86.730943,25801.7,-1494.59,68.24,1074.46
22.59,23.939113,-86.742005,26608.0,-1494.59,68.24,1067.07
23.34,23.939550,-86.753068,27408.8,-1494.59,68.24,1059.69
24.10,23.939987,-86.764131,28204.0,-1494.59,68.24,1052.30
24.85,23.940423,-86.775194,28993.6,-1494.59,68.24,1044.92
25.60,23.940858,-86.786257,29777.7,-1494.59,68.24,1037.53
26.36,23.941292,-86.797320,30556.2,-1494.59,68.24,1030.15
27.11,23.941725,-86.808384,31329.1,-1494.59,68.24,1022.76
27.86,23.942158,-86.819447,32096.5,-1494.59,68.24,1015.38
28.61,23.942590,-86.830510,32858.3,-1494.59,68.24,1008.00
29.37,23.943021,-86.841574,33614.6,-1494.59,68.24,1000.61
30.12,23.943451,-86.852637,34365.2,-1494.59,68.24,993.23
30.87,23.943881,-86.863701,35110.4,-1494.59,68.24,985.84
31.63,23.944310,-86.874765,35850.0,-1494.59,68.24,978.46
32.38,23.944737,-86.885828,36584.0,-1494.59,68.24,971.07
33.13,23.945165,-86.896892,37312.4,-1494.59,68.24,963.69
33.89,23.945591,-86.907956,38035.3,-1494.59,68.24,956.30
34.64,23.946016,-86.919020,38752.7,-1494.59,68.24,948.92
