time,lat,lon,alt,ve,vn,vu
0.00,28.940786,-93.865258,0.0,1348.06,-702.15,1623.19
0.79,28.935802,-93.854326,1279.4,1348.06,-702.15,1615.44
1.58,28.930817,-93.843395,2552.6,1348.06,-702.15,1607.69
2.37,28.925832,-93.832464,3819.7,1348.06,-702.15,1599.95
3.16,28.920845,-93.821535,5080.7,1348.06,-702.15,1592.20
3.95,28.915858,-93.810607,6335.6,1348.06,-702.15,1584.45
4.74,28.910870,-93.799680,7584.4,1348.06,-702.15,1576.70
5.53,28.905880,-93.788754,8827.0,1348.06,-702.15,1568.95
6.32,28.900890,-93.777829,10063.6,1348.06,-702.15,1561.21
7.11,28.895900,-93.766905,11294.0,1348.06,-702.15,1553.46
7.90,28.890908,-93.755982,12518.2,1348.06,-702.15,1545.71
8.69,28.885915,-93.745060,13736.4,1348.06,-702.15,1537.96
9.48,28.880922,-93.734139,14948.4,1348.06,-702.15,1530.21
10.27,28.875927,-93.723220,16154.3,1348.06,-702.15,1522.47
11.06,28.870932,-93.712301,17354.1,1348.06,-702.15,1514.72
11.85,28.865936,-93.701383,18547.8,1348.06,-702.15,1506.97
12.64,28.860939,-93.690467,19735.3,1348.06,-702.15,1499.22
13.43,28.855941,-93.679551,20916.8,1348.06,-702.15,1491.47
14.22,28.850942,-93.668636,22092.1,1348.06,-702.15,1483.73
15.01,28.845942,-93.657723,23261.3,1348.06,-702.15,1475.98
15.80,28.840942,-93.646811,24424.3,1348.06,-702.15,1468.23
16.59,28.835940,-93.635899,25581.3,1348.06,-702.15,1460.48
17.38,28.830938,-93.624989,26732.1,1348.06,-702.15,1452.73
18.17,28.825935,-93.614080,27876.8,1348.06,-702.15,1444.99
18.96,28.820931,-93.603171,29015.4,1348.06,-702.15,1437.24
19.75,28.815926,-93.592264,30147.8,1348.06,-702.15,1429.49
20.54,28.810920,-93.581358,31274.1,1348.06,-702.15,1421.74
21.33,28.805913,-93.570453,32394.4,1348.06,-702.15,1414.00
22.12,28.800906,-93.559549,33508.4,1348.06,-702.15,1406.25
22.91,28.795897,-93.548646,34616.4,1348.06,-702.15,1398.50
23.70,28.790888,-93.537744,35718.3,1348.06,-702.15,1390.75
24.49,28.785878,-93.526843,36814.0,1348.06,-702.15,1383.00
25.28,28.780867,-93.515943,37903.6,1348.06,-702.15,1375.26
26.07,28.775855,-93.505045,38987.1,1348.06,-702.15,1367.51
26.86,28.770842,-93.494147,40064.4,1348.06,-702.15,1359.76
27.65,28.765828,-93.483250,41135.7,1348.06,-702.15,1352.01
28.44,28.760814,-93.472354,42200.8,1348.06,-702.15,1344.26
29.23,28.755798,-93.461460,43259.8,1348.06,-702.15,1336.52
30.02,28.750782,-93.450566,44312.7,1348.06,-702.15,1328.77
30.81,28.745765,-93.439674,45359.4,1348.06,-702.15,1321.02
31.60,28.740747,-93.428782,46400.1,1348.06,-702.15,1313.27
32.39,28.735728,-93.417892,47434.6,1348.06,-702.15,1305.52
33.18,28.730708,-93.407003,48463.0,1348.06,-702.15,1297.78
33.97,28.725687,-93.396114,49485.3,1348.06,-702.15,1290.03
34.76,28.720666,-93.385227,50501.4,1348.06,-702.15,1282.28
35.55,28.715643,-93.374341,51511.4,1348.06,-702.15,1274.53
36.34,28.710620,-93.363455,52515.3,1348.06,-702.15,1266.78
37.13,28.705596,-93.352571,53513.1,1348.06,-702.15,1259.04
37.92,28.700571,-93.341688,54504.8,1348.06,-702.15,1251.29
38.71,28.695545,-93.330806,55490.3,1348.06,-702.15,1243.54
39.50,28.690518,-93.319925,56469.8,1348.06,-702.15,1235.79
40.29,28.685490,-93.309045,57443.1,1348.06,-702.15,1228.05
41.08,28.680462,-93.298166,58410.2,1348.06,-702.15,1220.30
41.87,28.675433,-93.287288,59371.3,1348.06,-702.15,1212.55
42.66,28.670402,-93.276412,60326.2,1348.06,-702.15,1204.80
43.45,28.665371,-93.265536,61275.0,1348.06,-702.15,1197.05
44.24,28.660339,-93.254661,62217.7,1348.06,-702.15,1189.31
45.03,28.655306,-93.243787,63154.3,1348.06,-702.15,1181.56
45.82,28.650273,-93.232915,64084.8,1348.06,-702.15,1173.81
46.61,28.645238,-93.222043,65009.1,1348.06,-702.15,1166.06
47.40,28.640202,-93.211173,65927.3,1348.06,-702.15,1158.31
48.19,28.635166,-93.200303,66839.4,1348.06,-702.15,1150.57
48.98,28.630129,-93.189435,67745.3,1348.06,-702.15,1142.82
49.77,28.625091,-93.178567,68645.2,1348.06,-702.15,1135.07
50.56,28.620052,-93.167701,69538.9,1348.06,-702.15,1127.32
51.35,28.615012,-93.156835,70426.5,1348.06,-702.15,1119.57
52.14,28.609971,-93.145971,71308.0,1348.06,-702.15,1111.83
52.93,28.604930,-93.135108,72183.3,1348.06,-702.15,1104.08
53.72,28.599887,-93.124246,73052.6,1348.06,-702.15,1096.33
54.51,28.594844,-93.113384,73915.7,1348.06,-702.15,1088.58
55.30,28.589800,-93.102524,74772.7,1348.06,-702.15,1080.83
56.09,28.584755,-93.091665,75623.6,1348.06,-702.15,1073.09
56.88,28.579709,-93.080807,76468.3,1348.06,-702.15,1065.34
57.67,28.574662,-93.069950,77306.9,1348.06,-702.15,1057.59
58.47,28.569615,-93.059094,78139.4,1348.06,-702.15,1049.84
59.26,28.564566,-93.048239,78965.8,1348.06,-702.15,1042.10
60.05,28.559517,-93.037385,79786.1,1348.06,-702.15,1034.35
60.84,28.554467,-93.026532,80600.2,1348.06,-702.15,1026.60
61.63,28.549416,-93.015681,81408.3,1348.06,-702.15,1018.85
62.42,28.544364,-93.004830,82210.2,1348.06,-702.15,1011.10
63.21,28.539311,-92.993980,83005.9,1348.06,-702.15,1003.36
64.00,28.534258,-92.983131,83795.6,1348.06,-702.15,995.61
64.79,28.529203,-92.972284,84579.1,1348.06,-702.15,987.86
65.58,28.524148,-92.961437,85356.6,1348.06,-702.15,980.11
66.37,28.519091,-92.950592,86127.8,1348.06,-702.15,972.36
67.16,28.514034,-92.939747,86893.0,1348.06,-702.15,964.62
67.95,28.508976,-92.928904,87652.1,1348.06,-702.15,956.87
68.74,28.503918,-92.918061,88405.0,1348.06,-702.15,949.12
69.53,28.498858,-92.907220,89151.8,1348.06,-702.15,941.37
70.32,28.493797,-92.896379,89892.5,1348.06,-702.15,933.62
71.11,28.488736,-92.885540,90627.1,1348.06,-702.15,925.88
71.90,28.483674,-92.874702,91355.5,1348.06,-702.15,918.13
72.69,28.478611,-92.863865,92077.8,1348.06,-702.15,910.38
73.48,28.473547,-92.853028,92794.0,1348.06,-702.15,902.63
74.27,28.468482,-92.842193,93504.1,1348.06,-702.15,894.88
