time,lat,lon,alt,ve,vn,vu
0.00,28.079588,-97.039137,0.0,900.19,-468.56,1142.39
0.75,28.076425,-97.032249,855.8,900.19,-468.56,1135.02
1.50,28.073261,-97.025362,1706.1,900.19,-468.56,1127.65
2.25,28.070096,-97.018474,2550.8,900.19,-468.56,1120.28
3.01,28.066932,-97.011588,3390.0,900.19,-468.56,1112.91
3.76,28.063767,-97.004701,4223.6,900.19,-468.56,1105.54
4.51,28.060601,-96.997815,5051.8,900.19,-468.56,1098.17
5.26,28.057436,-96.990929,5874.3,900.19,-468.56,1090.80
6.01,28.054270,-96.984044,6691.4,900.19,-468.56,1083.43
6.76,28.051103,-96.977159,7502.9,900.19,-468.56,1076.06
7.52,28.047937,-96.970275,8308.8,900.19,-468.56,1068.69
8.27,28.044769,-96.963391,9109.2,900.19,-468.56,1061.32
9.02,28.041602,-96.956507,9904.1,900.19,-468.56,1053.95
9.77,28.038434,-96.949624,10693.4,900.19,-468.56,1046.58
10.52,28.035266,-96.942741,11477.2,900.19,-468.56,1039.21
11.27,28.032098,-96.935859,12255.5,900.19,-468.56,1031.84
12.02,28.028929,-96.928977,13028.2,900.19,-468.56,1024.47
12.78,28.025760,-96.922095,13795.4,900.19,-468.56,1017.10
13.53,28.022590,-96.915214,14557.0,900.19,-468.56,1009.73
14.28,28.019421,-96.908333,15313.1,900.19,-468.56,1002.36
15.03,28.016250,-96.901453,16063.7,900.19,-468.56,994.99
15.78,28.013080,-96.894573,16808.7,900.19,-468.56,987.62
16.53,28.009909,-96.887693,17548.2,900.19,-468.56,980.25
17.29,28.006738,-96.880814,18282.1,900.19,-468.56,972.88
18.04,28.003566,-96.873935,19010.5,900.19,-468.56,965.51
18.79,28.000395,-96.867057,19733.4,900.19,-468.56,958.14
19.54,27.997222,-96.860179,20450.7,900.19,-468.56,950.77
20.29,27.994050,-96.853301,21162.5,900.19,-468.56,943.40
21.04,27.990877,-96.846424,21868.8,900.19,-468.56,936.03
21.80,27.987704,-96.839548,22569.5,900.19,-468.56,928.66
22.55,27.984530,-96.832671,23264.7,900.19,-468.56,921.29
23.30,27.981356,-96.825795,23954.3,900.19,-468.56,913.91
24.05,27.978182,-96.818920,24638.4,900.19,-468.56,906.54
24.80,27.975007,-96.812045,25316.9,900.19,-468.56,899.17
25.55,27.971832,-96.805170,25989.9,900.19,-468.56,891.80
26.30,27.968657,-96.798296,26657.4,900.19,-468.56,884.43
27.06,27.965481,-96.791422,27319.4,900.19,-468.56,877.06
27.81,27.962306,-96.784548,27975.7,900.19,-468.56,869.69
28.56,27.959129,-96.777675,28626.6,900.19,-468.56,862.32
29.31,27.955953,-96.770802,29271.9,900.19,-468.56,854.95
30.06,27.952776,-96.763930,29911.7,900.19,-468.56,847.58
30.81,27.949598,-96.757058,30545.9,900.19,-468.56,840.21
31.57,27.946421,-96.750187,31174.6,900.19,-468.56,832.84
32.32,27.943243,-96.743316,31797.8,900.19,-468.56,825.47
33.07,27.940064,-96.736445,32415.4,900.19,-468.56,818.10
33.82,27.936886,-96.729575,33027.5,900.19,-468.56,810.73
34.57,27.933706,-96.722705,33634.0,900.19,-468.56,803.36
35.32,27.930527,-96.715835,34235.0,900.19,-468.56,795.99
36.07,27.927347,-96.708966,34830.5,900.19,-468.56,788.62
