time,lat,lon,alt,ve,vn,vu
0.00,19.402826,-81.787882,0.0,-344.80,834.51,1092.55
0.75,19.408469,-81.790354,819.7,-344.80,834.51,1085.17
1.51,19.414112,-81.792826,1633.7,-344.80,834.51,1077.78
2.26,19.419755,-81.795299,2442.3,-344.80,834.51,1070.40
3.01,19.425398,-81.797771,3245.3,-344.80,834.51,1063.02
3.76,19.431041,-81.800244,4042.7,-344.80,834.51,1055.64
4.52,19.436684,-81.802717,4834.6,-344.80,834.51,1048.26
5.27,19.442327,-81.805190,5620.9,-344.80,834.51,1040.87
6.02,19.447969,-81.807663,6401.6,-344.80,834.51,1033.49
6.77,19.453612,-81.810137,7176.8,-344.80,834.51,1026.11
7.53,19.459255,-81.812610,7946.5,-344.80,834.51,1018.73
8.28,19.464898,-81.815084,8710.5,-344.80,834.51,1011.35
9.03,19.470540,-81.817558,9469.1,-344.80,834.51,1003.96
9.79,19.476183,-81.820032,10222.0,-344.80,834.51,996.58
10.54,19.481826,-81.822506,10969.4,-344.80,834.51,989.20
11.29,19.487468,-81.824981,11711.3,-344.80,834.51,981.82
12.04,19.493111,-81.827455,12447.6,-344.80,834.51,974.44
12.80,19.498754,-81.829930,13178.3,-344.80,834.51,967.05
13.55,19.504396,-81.832405,13903.5,-344.80,834.51,959.67
14.30,19.510039,-81.834880,14623.1,-344.80,834.51,952.29
15.06,19.515681,-81.837356,15337.2,-344.80,834.51,944.91
15.81,19.521323,-81.839831,16045.7,-344.80,834.51,937.52
16.56,19.526966,-81.842307,16748.7,-344.80,834.51,930.14
17.31,19.532608,-81.844783,17446.1,-344.80,834.51,922.76
18.07,19.538251,-81.847259,18137.9,-344.80,834.51,915.38
18.82,19.543893,-81.849735,18824.2,-344.80,834.51,908.00
19.57,19.549535,-81.852211,19504.9,-344.80,834.51,900.61
20.32,19.555177,-81.854688,20180.1,-344.80,834.51,893.23
21.08,19.560819,-81.857165,20849.7,-344.80,834.51,885.85
21.83,19.566462,-81.859641,21513.8,-344.80,834.51,878.47
22.58,19.572104,-81.862119,22172.3,-344.80,834.51,871.09
23.34,19.577746,-81.864596,22825.2,-344.80,834.51,863.70
24.09,19.583388,-81.867073,23472.6,-344.80,834.51,856.32
24.84,19.589030,-81.869551,24114.4,-344.80,834.51,848.94
25.59,19.594672,-81.872028,24750.7,-344.80,834.51,841.56
26.35,19.600314,-81.874506,25381.4,-344.80,834.51,834.18
27.10,19.605956,-81.876985,26006.6,-344.80,834.51,826.79
27.85,19.611598,-81.879463,26626.2,-344.80,834.51,819.41
28.61,19.617239,-81.881941,27240.2,-344.80,834.51,812.03
29.36,19.622881,-81.884420,27848.7,-344.80,834.51,804.65
30.11,19.628523,-81.886899,28451.7,-344.80,834.51,797.27
30.86,19.634165,-81.889378,29049.0,-344.80,834.51,789.88
31.62,19.639806,-81.891857,29640.8,-344.80,834.51,782.50
32.37,19.645448,-81.894336,30227.1,-344.80,834.51,775.12
33.12,19.651090,-81.896816,30807.8,-344.80,834.51,767.74
33.87,19.656731,-81.899295,31383.0,-344.80,834.51,760.35
34.63,19.662373,-81.901775,31952.5,-344.80,834.51,752.97
35.38,19.668015,-81.904255,32516.6,-344.80,834.51,745.59
36.13,19.673656,-81.906735,33075.0,-344.80,834.51,738.21
36.89,19.679297,-81.909216,33628.0,-344.80,834.51,730.83
37.64,19.684939,-81.911696,34175.3,-344.80,834.51,723.44
38.39,19.690580,-81.914177,34717.1,-344.80,834.51,716.06
39.14,19.696222,-81.916658,35253.4,-344.80,834.51,708.68
39.90,19.701863,-81.919139,35784.1,-344.80,834.51,701.30
40.65,19.707504,-81.921620,36309.2,-344.80,834.51,693.92
41.40,19.713146,-81.924102,36828.8,-344.80,834.51,686.53
