time,lat,lon,alt,ve,vn,vu
0.00,26.024324,-89.594761,0.0,767.11,-128.30,505.85
0.75,26.023456,-89.588986,378.1,767.11,-128.30,498.46
1.51,26.022587,-89.583211,750.7,767.11,-128.30,491.08
2.26,26.021719,-89.577437,1117.7,767.11,-128.30,483.69
3.01,26.020850,-89.571663,1479.2,767.11,-128.30,476.31
3.77,26.019981,-89.565888,1835.1,767.11,-128.30,468.92
4.52,26.019112,-89.560114,2185.4,767.11,-128.30,461.54
5.27,26.018243,-89.554340,2530.1,767.11,-128.30,454.15
6.02,26.017373,-89.548566,2869.4,767.11,-128.30,446.77
6.78,26.016503,-89.542792,3203.0,767.11,-128.30,439.38
7.53,26.015633,-89.537018,3531.1,767.11,-128.30,432.00
8.28,26.014763,-89.531245,3853.6,767.11,-128.30,424.62
9.04,26.013892,-89.525471,4170.6,767.11,-128.30,417.23
9.79,26.013021,-89.519698,4482.0,767.11,-128.30,409.85
10.54,26.012150,-89.513924,4787.8,767.11,-128.30,402.46
11.30,26.011279,-89.508151,5088.1,767.11,-128.30,395.08
12.05,26.010408,-89.502377,5382.8,767.11,-128.30,387.69
12.80,26.009536,-89.496604,5672.0,767.11,-128.30,380.31
13.55,26.008664,-89.490831,5955.6,767.11,-128.30,372.92
14.31,26.007792,-89.485058,6233.6,767.11,-128.30,365.54
15.06,26.006919,-89.479285,6506.1,767.11,-128.30,358.15
15.81,26.006047,-89.473512,6773.0,767.11,-128.30,350.77
16.57,26.005174,-89.467739,7034.4,767.11,-128.30,343.38
17.32,26.004301,-89.461967,7290.2,767.11,-128.30,336.00
18.07,26.003428,-89.456194,7540.4,767.11,-128.30,328.62
18.83,26.002554,-89.450421,7785.1,767.11,-128.30,321.23
19.58,26.001680,-89.444649,8024.2,767.11,-128.30,313.85
20.33,26.000806,-89.438877,8257.7,767.11,-128.30,306.46
21.08,25.999932,-89.433104,8485.7,767.11,-128.30,299.08
21.84,25.999058,-89.427332,8708.2,767.11,-128.30,291.69
22.59,25.998183,-89.421560,8925.0,767.11,-128.30,284.31
23.34,25.997308,-89.415788,9136.3,767.11,-128.30,276.92
24.10,25.996433,-89.410016,9342.1,767.11,-128.30,269.54
24.85,25.995557,-89.404244,9542.3,767.11,-128.30,262.15
25.60,25.994682,-89.398473,9736.9,767.11,-128.30,254.77
26.36,25.993806,-89.392701,9926.0,767.11,-128.30,247.38
27.11,25.992930,-89.386929,10109.5,767.11,-128.30,240.00
27.86,25.992054,-89.381158,10287.4,767.11,-128.30,232.62
28.61,25.991177,-89.375386,10459.8,767.11,-128.30,225.23
29.37,25.990300,-89.369615,10626.6,767.11,-128.30,217.85
30.12,25.989423,-89.363844,10787.9,767.11,-128.30,210.46
30.87,25.988546,-89.358073,10943.6,767.11,-128.30,203.08
31.63,25.987669,-89.352302,11093.7,767.11,-128.30,195.69
32.38,25.986791,-89.346531,11238.3,767.11,-128.30,188.31
33.13,25.985913,-89.340760,11377.3,767.11,-128.30,180.92
33.89,25.985035,-89.334989,11510.8,767.11,-128.30,173.54
34.64,25.984157,-89.329218,11638.7,767.11,-128.30,166.15
35.39,25.983278,-89.323448,11761.0,767.11,-128.30,158.77
36.15,25.982399,-89.317677,11877.8,767.11,-128.30,151.38
36.90,25.981520,-89.311906,11989.0,767.11,-128.30,144.00
37.65,25.980641,-89.306136,12094.7,767.11,-128.30,136.62
38.40,25.979762,-89.300366,12194.8,767.11,-128.30,129.23
39.16,25.978882,-89.294596,12289.3,767.11,-128.30,121.85
39.91,25.978002,-89.288825,12378.3,767.11,-128.30,114.46
40.66,25.977122,-89.283055,12461.7,767.11,-128.30,107.08
41.42,25.976241,-89.277285,12539.5,767.11,-128.30,99.69
42.17,25.975361,-89.271516,12611.8,767.11,-128.30,92.31
42.92,25.974480,-89.265746,12678.6,767.11,-128.30,84.92
43.68,25.973599,-89.259976,12739.7,767.11,-128.30,77.54
44.43,25.972718,-89.254207,12795.3,767.11,-128.30,70.15
45.18,25.971836,-89.248437,12845.4,767.11,-128.30,62.77
45.93,25.970954,-89.242668,12889.9,767.11,-128.30,55.38
46.69,25.970072,-89.236898,12928.8,767.11,-128.30,48.00
47.44,25.969190,-89.231129,12962.1,767.11,-128.30,40.62
48.19,25.968308,-89.225360,12990.0,767.11,-128.30,33.23
48.95,25.967425,-89.219591,13012.2,767.11,-128.30,25.85
49.70,25.966542,-89.213822,13028.9,767.11,-128.30,18.46
50.45,25.965659,-89.208053,13040.0,767.11,-128.30,11.08
51.21,25.964775,-89.202284,13045.6,767.11,-128.30,3.69
51.96,25.963892,-89.196515,13045.6,767.11,-128.30,-3.69
52.71,25.963008,-89.190747,13040.0,767.11,-128.30,-11.08
53.46,25.962124,-89.184978,13028.9,767.11,-128.30,-18.46
54.22,25.961240,-89.179210,13012.2,767.11,-128.30,-25.85
54.97,25.960355,-89.173441,12990.0,767.11,-128.30,-33.23
55.72,25.959470,-89.167673,12962.1,767.11,-128.30,-40.62
56.48,25.958585,-89.161905,12928.8,767.11,-128.30,-48.00
57.23,25.957700,-89.156137,12889.9,767.11,-128.30,-55.38
57.98,25.956815,-89.150368,12845.4,767.11,-128.30,-62.77
58.74,25.955929,-89.144601,12795.3,767.11,-128.30,-70.15
59.49,25.955043,-89.138833,12739.7,767.11,-128.30,-77.54
60.24,25.954157,-89.133065,12678.6,767.11,-128.30,-84.92
60.99,25.953271,-89.127297,12611.8,767.11,-128.30,-92.31
61.75,25.952384,-89.121530,12539.5,767.11,-128.30,-99.69
62.50,25.951497,-89.115762,12461.7,767.11,-128.30,-107.08
63.25,25.950610,-89.109995,12378.3,767.11,-128.30,-114.46
64.01,25.949723,-89.104227,12289.3,767.11,-128.30,-121.85
64.76,25.948835,-89.098460,12194.8,767.11,-128.30,-129.23
65.51,25.947948,-89.092693,12094.7,767.11,-128.30,-136.62
66.27,25.947060,-89.086926,11989.0,767.11,-128.30,-144.00
67.02,25.946172,-89.081159,11877.8,767.11,-128.30,-151.38
67.77,25.945283,-89.075392,11761.0,767.11,-128.30,-158.77
68.52,25.944395,-89.069625,11638.7,767.11,-128.30,-166.15
69.28,25.943506,-89.063858,11510.8,767.11,-128.30,-173.54
70.03,25.942617,-89.058092,11377.3,767.11,-128.30,-180.92
70.78,25.941727,-89.052325,11238.3,767.11,-128.30,-188.31
71.54,25.940838,-89.046559,11093.7,767.11,-128.30,-195.69
72.29,25.939948,-89.040792,10943.6,767.11,-128.30,-203.08
73.04,25.939058,-89.035026,10787.9,767.11,-128.30,-210.46
73.80,25.938168,-89.029260,10626.6,767.11,-128.30,-217.85
74.55,25.937277,-89.023494,10459.8,767.11,-128.30,-225.23
75.30,25.936387,-89.017727,10287.4,767.11,-128.30,-232.62
76.06,25.935496,-89.011962,10109.5,767.11,-128.30,-240.00
76.81,25.934605,-89.006196,9926.0,767.11,-128.30,-247.38
77.56,25.933713,-89.000430,9736.9,767.11,-128.30,-254.77
78.31,25.932822,-88.994664,9542.3,767.11,-128.30,-262.15
79.07,25.931930,-88.988899,9342.1,767.11,-128.30,-269.54
79.82,25.931038,-88.983133,9136.3,767.11,-128.30,-276.92
80.57,25.930145,-88.977368,8925.0,767.11,-128.30,-284.31
81.33,25.929253,-88.971602,8708.2,767.11,-128.30,-291.69
82.08,25.928360,-88.965837,8485.7,767.11,-128.30,-299.08
82.83,25.927467,-88.960072,8257.7,767.11,-128.30,-306.46
83.59,25.926574,-88.954307,8024.2,767.11,-128.30,-313.85
84.34,25.925681,-88.948542,7785.1,767.11,-128.30,-321.23
85.09,25.924787,-88.942777,7540.4,767.11,-128.30,-328.62
85.84,25.923893,-88.937012,7290.2,767.11,-128.30,-336.00
86.60,25.922999,-88.931247,7034.4,767.11,-128.30,-343.38
87.35,25.922105,-88.925483,6773.0,767.11,-128.30,-350.77
88.10,25.921210,-88.919718,6506.1,767.11,-128.30,-358.15
88.86,25.920315,-88.913954,6233.6,767.11,-128.30,-365.54
89.61,25.919420,-88.908189,5955.6,767.11,-128.30,-372.92
90.36,25.918525,-88.902425,5672.0,767.11,-128.30,-380.31
91.12,25.917629,-88.896661,5382.8,767.11,-128.30,-387.69
91.87,25.916734,-88.890897,5088.1,767.11,-128.30,-395.08
92.62,25.915838,-88.885133,4787.8,767.11,-128.30,-402.46
93.37,25.914942,-88.879369,4482.0,767.11,-128.30,-409.85
94.13,25.914045,-88.873605,4170.6,767.11,-128.30,-417.23
94.88,25.913149,-88.867841,3853.6,767.11,-128.30,-424.62
95.63,25.912252,-88.862077,3531.1,767.11,-128.30,-432.00
96.39,25.911355,-88.856314,3203.0,767.11,-128.30,-439.38
97.14,25.910457,-88.850550,2869.4,767.11,-128.30,-446.77
97.89,25.909560,-88.844787,2530.1,767.11,-128.30,-454.15
98.65,25.908662,-88.839023,2185.4,767.11,-128.30,-461.54
99.40,25.907764,-88.833260,1835.1,767.11,-128.30,-468.92
100.15,25.906866,-88.827497,1479.2,767.11,-128.30,-476.31
100.90,25.905968,-88.821734,1117.7,767.11,-128.30,-483.69
101.66,25.905069,-88.815971,750.7,767.11,-128.30,-491.08
102.41,25.904170,-88.810208,378.1,767.11,-128.30,-498.46
103.16,25.903271,-88.804445,0.0,767.11,-128.30,-505.85
