time,lat,lon,alt,ve,vn,vu
0.00,27.726849,-88.651529,0.0,-1889.33,-1168.66,1462.19
0.75,27.718962,-88.665930,1095.5,-1889.33,-1168.66,1454.82
1.50,27.711074,-88.680329,2185.5,-1889.33,-1168.66,1447.45
2.25,27.703185,-88.694726,3270.0,-1889.33,-1168.66,1440.09
3.00,27.695294,-88.709121,4349.0,-1889.33,-1168.66,1432.72
3.76,27.687402,-88.723514,5422.4,-1889.33,-1168.66,1425.35
4.51,27.679508,-88.737905,6490.2,-1889.33,-1168.66,1417.99
5.26,27.671612,-88.752293,7552.6,-1889.33,-1168.66,1410.62
6.01,27.663716,-88.766680,8609.4,-1889.33,-1168.66,1403.26
6.76,27.655817,-88.781064,9660.7,-1889.33,-1168.66,1395.89
7.51,27.647917,-88.795447,10706.4,-1889.33,-1168.66,1388.52
8.26,27.640016,-88.809827,11746.6,-1889.33,-1168.66,1381.16
9.01,27.632113,-88.824205,12781.3,-1889.33,-1168.66,1373.79
9.76,27.624209,-88.838582,13810.4,-1889.33,-1168.66,1366.43
10.52,27.616303,-88.852956,14834.1,-1889.33,-1168.66,1359.06
11.27,27.608396,-88.867328,15852.1,-1889.33,-1168.66,1351.69
12.02,27.600487,-88.881698,16864.7,-1889.33,-1168.66,1344.33
12.77,27.592577,-88.896066,17871.7,-1889.33,-1168.66,1336.96
13.52,27.584666,-88.910432,18873.2,-1889.33,-1168.66,1329.59
14.27,27.576752,-88.924795,19869.1,-1889.33,-1168.66,1322.23
15.02,27.568838,-88.939157,20859.5,-1889.33,-1168.66,1314.86
15.77,27.560922,-88.953517,21844.4,-1889.33,-1168.66,1307.50
16.53,27.553004,-88.967874,22823.8,-1889.33,-1168.66,1300.13
17.28,27.545085,-88.982230,23797.6,-1889.33,-1168.66,1292.76
18.03,27.537165,-88.996583,24765.9,-1889.33,-1168.66,1285.40
18.78,27.529243,-89.010934,25728.6,-1889.33,-1168.66,1278.03
19.53,27.521319,-89.025284,26685.8,-1889.33,-1168.66,1270.66
20.28,27.513394,-89.039631,27637.5,-1889.33,-1168.66,1263.30
21.03,27.505468,-89.053976,28583.6,-1889.33,-1168.66,1255.93
21.78,27.497540,-89.068319,29524.3,-1889.33,-1168.66,1248.57
22.53,27.489611,-89.082660,30459.3,-1889.33,-1168.66,1241.20
23.29,27.481680,-89.096999,31388.9,-1889.33,-1168.66,1233.83
24.04,27.473747,-89.111336,32312.9,-1889.33,-1168.66,1226.47
24.79,27.465814,-89.125671,33231.4,-1889.33,-1168.66,1219.10
25.54,27.457878,-89.140004,34144.3,-1889.33,-1168.66,1211.74
26.29,27.449942,-89.154334,35051.8,-1889.33,-1168.66,1204.37
27.04,27.442004,-89.168663,35953.6,-1889.33,-1168.66,1197.00
