time,lat,lon,alt,ve,vn,vu
0.00,25.486400,-88.598054,0.0,1109.31,867.69,1718.77
0.84,25.492920,-88.588818,1434.5,1109.31,867.69,1710.56
1.67,25.499440,-88.579581,2862.1,1109.31,867.69,1702.36
2.51,25.505960,-88.570343,4282.8,1109.31,867.69,1694.15
3.35,25.512478,-88.561104,5696.7,1109.31,867.69,1685.95
4.18,25.518997,-88.551864,7103.7,1109.31,867.69,1677.74
5.02,25.525514,-88.542623,8503.9,1109.31,867.69,1669.54
5.86,25.532031,-88.533381,9897.1,1109.31,867.69,1661.34
6.69,25.538548,-88.524138,11283.6,1109.31,867.69,1653.13
7.53,25.545064,-88.514894,12663.1,1109.31,867.69,1644.93
8.37,25.551579,-88.505649,14035.8,1109.31,867.69,1636.72
9.20,25.558094,-88.496403,15401.7,1109.31,867.69,1628.52
10.04,25.564608,-88.487156,16760.6,1109.31,867.69,1620.32
10.88,25.571122,-88.477908,18112.7,1109.31,867.69,1612.11
11.71,25.577635,-88.468659,19458.0,1109.31,867.69,1603.91
12.55,25.584147,-88.459409,20796.4,1109.31,867.69,1595.70
13.39,25.590659,-88.450158,22127.9,1109.31,867.69,1587.50
14.22,25.597170,-88.440906,23452.5,1109.31,867.69,1579.30
15.06,25.603681,-88.431653,24770.3,1109.31,867.69,1571.09
15.90,25.610191,-88.422399,26081.2,1109.31,867.69,1562.89
16.73,25.616701,-88.413144,27385.3,1109.31,867.69,1554.68
17.57,25.623210,-88.403888,28682.5,1109.31,867.69,1546.48
18.40,25.629718,-88.394631,29972.8,1109.31,867.69,1538.27
19.24,25.636226,-88.385373,31256.3,1109.31,867.69,1530.07
20.08,25.642733,-88.376114,32532.9,1109.31,867.69,1521.87
20.91,25.649240,-88.366854,33802.7,1109.31,867.69,1513.66
21.75,25.655746,-88.357593,35065.5,1109.31,867.69,1505.46
22.59,25.662251,-88.348330,36321.6,1109.31,867.69,1497.25
23.42,25.668756,-88.339067,37570.7,1109.31,867.69,1489.05
24.26,25.675260,-88.329803,38813.0,1109.31,867.69,1480.85
25.10,25.681764,-88.320538,40048.4,1109.31,867.69,1472.64
25.93,25.688267,-88.311272,41277.0,1109.31,867.69,1464.44
26.77,25.694770,-88.302005,42498.7,1109.31,867.69,1456.23
27.61,25.701272,-88.292736,43713.5,1109.31,867.69,1448.03
28.44,25.707773,-88.283467,44921.5,1109.31,867.69,1439.83
29.28,25.714274,-88.274197,46122.6,1109.31,867.69,1431.62
30.12,25.720774,-88.264926,47316.9,1109.31,867.69,1423.42
30.95,25.727274,-88.255654,48504.2,1109.31,867.69,1415.21
31.79,25.733773,-88.246380,49684.8,1109.31,867.69,1407.01
32.63,25.740271,-88.237106,50858.4,1109.31,867.69,1398.80
33.46,25.746769,-88.227831,52025.2,1109.31,867.69,1390.60
34.30,25.753266,-88.218555,53185.1,1109.31,867.69,1382.40
35.14,25.759763,-88.209277,54338.2,1109.31,867.69,1374.19
35.97,25.766259,-88.199999,55484.4,1109.31,867.69,1365.99
36.81,25.772754,-88.190720,56623.7,1109.31,867.69,1357.78
37.65,25.779249,-88.181439,57756.2,1109.31,867.69,1349.58
38.48,25.785744,-88.172158,58881.8,1109.31,867.69,1341.38
39.32,25.792237,-88.162875,60000.6,1109.31,867.69,1333.17
40.16,25.798731,-88.153592,61112.5,1109.31,867.69,1324.97
40.99,25.805223,-88.144308,62217.5,1109.31,867.69,1316.76
41.83,25.811715,-88.135022,63315.6,1109.31,867.69,1308.56
42.67,25.818206,-88.125736,64406.9,1109.31,867.69,1300.35
43.50,25.824697,-88.116448,65491.4,1109.31,867.69,1292.15
44.34,25.831187,-88.107160,66568.9,1109.31,867.69,1283.95
45.18,25.837677,-88.097870,67639.6,1109.31,867.69,1275.74
46.01,25.844166,-88.088580,68703.5,1109.31,867.69,1267.54
46.85,25.850654,-88.079288,69760.4,1109.31,867.69,1259.33
47.69,25.857142,-88.069996,70810.6,1109.31,867.69,1251.13
48.52,25.863629,-88.060702,71853.8,1109.31,867.69,1242.93
49.36,25.870116,-88.051407,72890.2,1109.31,867.69,1234.72
50.20,25.876602,-88.042112,73919.7,1109.31,867.69,1226.52
51.03,25.883088,-88.032815,74942.4,1109.31,867.69,1218.31
51.87,25.889572,-88.023518,75958.2,1109.31,867.69,1210.11
52.71,25.896057,-88.014219,76967.1,1109.31,867.69,1201.91
53.54,25.902540,-88.004919,77969.2,1109.31,867.69,1193.70
54.38,25.909023,-87.995618,78964.4,1109.31,867.69,1185.50
55.21,25.915506,-87.986317,79952.7,1109.31,867.69,1177.29
56.05,25.921988,-87.977014,80934.2,1109.31,867.69,1169.09
56.89,25.928469,-87.967710,81908.8,1109.31,867.69,1160.88
57.72,25.934950,-87.958405,82876.6,1109.31,867.69,1152.68
58.56,25.941430,-87.949099,83837.5,1109.31,867.69,1144.48
59.40,25.947909,-87.939792,84791.5,1109.31,867.69,1136.27
60.23,25.954388,-87.930485,85738.6,1109.31,867.69,1128.07
61.07,25.960867,-87.921176,86678.9,1109.31,867.69,1119.86
61.91,25.967344,-87.911866,87612.4,1109.31,867.69,1111.66
62.74,25.973822,-87.902555,88538.9,1109.31,867.69,1103.46
63.58,25.980298,-87.893243,89458.6,1109.31,867.69,1095.25
64.42,25.986774,-87.883930,90371.5,1109.31,867.69,1087.05
65.25,25.993249,-87.874616,91277.5,1109.31,867.69,1078.84
