time,lat,lon,alt,ve,vn,vu
0.00,25.492257,-90.736373,0.0,-447.83,-1362.90,1667.61
0.81,25.482320,-90.739991,1350.3,-447.83,-1362.90,1659.65
1.62,25.472382,-90.743607,2694.2,-447.83,-1362.90,1651.69
2.44,25.462444,-90.747223,4031.7,-447.83,-1362.90,1643.73
3.25,25.452506,-90.750839,5362.6,-447.83,-1362.90,1635.77
4.06,25.442568,-90.754454,6687.1,-447.83,-1362.90,1627.81
4.87,25.432630,-90.758068,8005.2,-447.83,-1362.90,1619.85
5.68,25.422692,-90.761681,9316.8,-447.83,-1362.90,1611.89
6.49,25.412754,-90.765294,10621.9,-447.83,-1362.90,1603.93
7.31,25.402815,-90.768907,11920.5,-447.83,-1362.90,1595.97
8.12,25.392877,-90.772519,13212.8,-447.83,-1362.90,1588.01
8.93,25.382938,-90.776130,14498.5,-447.83,-1362.90,1580.05
9.74,25.373000,-90.779741,15777.8,-447.83,-1362.90,1572.09
10.55,25.363061,-90.783351,17050.6,-447.83,-1362.90,1564.13
11.36,25.353122,-90.786960,18316.9,-447.83,-1362.90,1556.17
12.18,25.343183,-90.790569,19576.8,-447.83,-1362.90,1548.21
12.99,25.333244,-90.794177,20830.3,-447.83,-1362.90,1540.25
13.80,25.323305,-90.797785,22077.2,-447.83,-1362.90,1532.29
14.61,25.313366,-90.801392,23317.8,-447.83,-1362.90,1524.33
15.42,25.303427,-90.804999,24551.8,-447.83,-1362.90,1516.37
16.23,25.293487,-90.808605,25779.4,-447.83,-1362.90,1508.41
17.05,25.283548,-90.812210,27000.5,-447.83,-1362.90,1500.45
17.86,25.273608,-90.815815,28215.2,-447.83,-1362.90,1492.49
18.67,25.263669,-90.819419,29423.4,-447.83,-1362.90,1484.53
19.48,25.253729,-90.823022,30625.2,-447.83,-1362.90,1476.57
20.29,25.243789,-90.826625,31820.4,-447.83,-1362.90,1468.61
21.10,25.233849,-90.830228,33009.3,-447.83,-1362.90,1460.65
21.92,25.223910,-90.833830,34191.6,-447.83,-1362.90,1452.69
22.73,25.213969,-90.837431,35367.5,-447.83,-1362.90,1444.73
23.54,25.204029,-90.841031,36537.0,-447.83,-1362.90,1436.77
24.35,25.194089,-90.844631,37700.0,-447.83,-1362.90,1428.81
25.16,25.184149,-90.848231,38856.5,-447.83,-1362.90,1420.85
25.97,25.174208,-90.851830,40006.5,-447.83,-1362.90,1412.89
26.79,25.164268,-90.855428,41150.1,-447.83,-1362.90,1404.93
27.60,25.154327,-90.859026,42287.3,-447.83,-1362.90,1396.97
28.41,25.144387,-90.862623,43417.9,-447.83,-1362.90,1389.01
29.22,25.134446,-90.866219,44542.2,-447.83,-1362.90,1381.05
30.03,25.124505,-90.869815,45659.9,-447.83,-1362.90,1373.09
30.84,25.114564,-90.873410,46771.2,-447.83,-1362.90,1365.13
31.66,25.104623,-90.877005,47876.0,-447.83,-1362.90,1357.17
32.47,25.094682,-90.880599,48974.4,-447.83,-1362.90,1349.21
33.28,25.084741,-90.884193,50066.3,-447.83,-1362.90,1341.25
34.09,25.074800,-90.887786,51151.8,-447.83,-1362.90,1333.29
34.90,25.064858,-90.891378,52230.7,-447.83,-1362.90,1325.33
35.71,25.054917,-90.894970,53303.3,-447.83,-1362.90,1317.37
36.53,25.044976,-90.898561,54369.3,-447.83,-1362.90,1309.41
37.34,25.035034,-90.902152,55428.9,-447.83,-1362.90,1301.45
38.15,25.025092,-90.905742,56482.1,-447.83,-1362.90,1293.49
38.96,25.015150,-90.909332,57528.8,-447.83,-1362.90,1285.53
39.77,25.005209,-90.912921,58569.0,-447.83,-1362.90,1277.57
40.58,24.995267,-90.916509,59602.7,-447.83,-1362.90,1269.61
41.40,24.985325,-90.920097,60630.0,-447.83,-1362.90,1261.65
42.21,24.975383,-90.923684,61650.9,-447.83,-1362.90,1253.69
43.02,24.965440,-90.927270,62665.3,-447.83,-1362.90,1245.73
43.83,24.955498,-90.930856,63673.2,-447.83,-1362.90,1237.77
44.64,24.945556,-90.934442,64674.6,-447.83,-1362.90,1229.81
45.45,24.935613,-90.938027,65669.6,-447.83,-1362.90,1221.85
46.27,24.925671,-90.941611,66658.2,-447.83,-1362.90,1213.89
47.08,24.915728,-90.945195,67640.2,-447.83,-1362.90,1205.93
47.89,24.905785,-90.948778,68615.8,-447.83,-1362.90,1197.97
48.70,24.895842,-90.952360,69585.0,-447.83,-1362.90,1190.01
49.51,24.885900,-90.955942,70547.7,-447.83,-1362.90,1182.05
50.32,24.875957,-90.959524,71503.9,-447.83,-1362.90,1174.09
51.14,24.866014,-90.963105,72453.7,-447.83,-1362.90,1166.13
51.95,24.856070,-90.966685,73397.0,-447.83,-1362.90,1158.17
52.76,24.846127,-90.970265,74333.8,-447.83,-1362.90,1150.21
53.57,24.836184,-90.973844,75264.2,-447.83,-1362.90,1142.25
54.38,24.826240,-90.977422,76188.1,-447.83,-1362.90,1134.29
55.19,24.816297,-90.981000,77105.6,-447.83,-1362.90,1126.33
56.01,24.806353,-90.984577,78016.6,-447.83,-1362.90,1118.37
56.82,24.796410,-90.988154,78921.1,-447.83,-1362.90,1110.41
57.63,24.786466,-90.991730,79819.2,-447.83,-1362.90,1102.45
58.44,24.776522,-90.995306,80710.8,-447.83,-1362.90,1094.49
59.25,24.766578,-90.998881,81596.0,-447.83,-1362.90,1086.53
60.06,24.756634,-91.002456,82474.7,-447.83,-1362.90,1078.57
60.88,24.746690,-91.006030,83346.9,-447.83,-1362.90,1070.61
61.69,24.736746,-91.009603,84212.7,-447.83,-1362.90,1062.65
62.50,24.726802,-91.013176,85072.0,-447.83,-1362.90,1054.69
63.31,24.716857,-91.016748,85924.9,-447.83,-1362.90,1046.73
64.12,24.706913,-91.020320,86771.3,-447.83,-1362.90,1038.77
64.94,24.696969,-91.023891,87611.2,-447.83,-1362.90,1030.81
65.75,24.687024,-91.027461,88444.7,-447.83,-1362.90,1022.85
66.56,24.677079,-91.031031,89271.7,-447.83,-1362.90,1014.89
67.37,24.667134,-91.034601,90092.2,-447.83,-1362.90,1006.93
68.18,24.657190,-91.038169,90906.3,-447.83,-1362.90,998.97
68.99,24.647245,-91.041738,91713.9,-447.83,-1362.90,991.01
69.81,24.637300,-91.045305,92515.1,-447.83,-1362.90,983.05
70.62,24.627355,-91.048872,93309.8,-447.83,-1362.90,975.09
71.43,24.617409,-91.052439,94098.0,-447.83,-1362.90,967.13
72.24,24.607464,-91.056005,94879.8,-447.83,-1362.90,959.17
73.05,24.597519,-91.059570,95655.1,-447.83,-1362.90,951.21
73.86,24.587573,-91.063135,96424.0,-447.83,-1362.90,943.25
74.68,24.577628,-91.066699,97186.4,-447.83,-1362.90,935.29
75.49,24.567682,-91.070263,97942.3,-447.83,-1362.90,927.33
76.30,24.557737,-91.073826,98691.8,-447.83,-1362.90,919.37
77.11,24.547791,-91.077389,99434.8,-447.83,-1362.90,911.41
77.92,24.537845,-91.080951,100171.4,-447.83,-1362.90,903.45
78.73,24.527899,-91.084512,100901.5,-447.83,-1362.90,895.49
79.55,24.517953,-91.088073,101625.1,-447.83,-1362.90,887.53
80.36,24.508007,-91.091633,102342.3,-447.83,-1362.90,879.57
81.17,24.498061,-91.095193,103053.0,-447.83,-1362.90,871.61
81.98,24.488114,-91.098752,103757.2,-447.83,-1362.90,863.65
82.79,24.478168,-91.102311,104455.0,-447.83,-1362.90,855.69
83.60,24.468222,-91.105869,105146.4,-447.83,-1362.90,847.73
84.42,24.458275,-91.109426,105831.2,-447.83,-1362.90,839.77
85.23,24.448329,-91.112983,106509.6,-447.83,-1362.90,831.81
86.04,24.438382,-91.116540,107181.6,-447.83,-1362.90,823.85
86.85,24.428435,-91.120095,107847.1,-447.83,-1362.90,815.89
87.66,24.418488,-91.123651,108506.1,-447.83,-1362.90,807.93
