time,lat,lon,alt,ve,vn,vu
0.00,24.182249,-87.760866,0.0,1950.67,-321.82,1451.35
0.75,24.180077,-87.746436,1087.6,1950.67,-321.82,1443.98
1.50,24.177903,-87.732006,2169.6,1950.67,-321.82,1436.62
2.25,24.175728,-87.717576,3246.1,1950.67,-321.82,1429.25
3.01,24.173551,-87.703148,4317.0,1950.67,-321.82,1421.88
3.76,24.171373,-87.688719,5382.5,1950.67,-321.82,1414.51
4.51,24.169194,-87.674291,6442.3,1950.67,-321.82,1407.15
5.26,24.167013,-87.659864,7496.7,1950.67,-321.82,1399.78
6.01,24.164831,-87.645437,8545.5,1950.67,-321.82,1392.41
6.76,24.162648,-87.631010,9588.8,1950.67,-321.82,1385.04
7.51,24.160463,-87.616584,10626.5,1950.67,-321.82,1377.68
8.26,24.158277,-87.602159,11658.8,1950.67,-321.82,1370.31
9.02,24.156089,-87.587734,12685.4,1950.67,-321.82,1362.94
9.77,24.153901,-87.573309,13706.6,1950.67,-321.82,1355.58
10.52,24.151711,-87.558885,14722.2,1950.67,-321.82,1348.21
11.27,24.149519,-87.544462,15732.3,1950.67,-321.82,1340.84
12.02,24.147326,-87.530039,16736.8,1950.67,-321.82,1333.47
12.77,24.145132,-87.515616,17735.8,1950.67,-321.82,1326.11
13.52,24.142936,-87.501194,18729.3,1950.67,-321.82,1318.74
14.27,24.140739,-87.486773,19717.2,1950.67,-321.82,1311.37
15.03,24.138541,-87.472352,20699.6,1950.67,-321.82,1304.00
15.78,24.136342,-87.457931,21676.5,1950.67,-321.82,1296.64
16.53,24.134141,-87.443511,22647.8,1950.67,-321.82,1289.27
17.28,24.131938,-87.429092,23613.6,1950.67,-321.82,1281.90
18.03,24.129734,-87.414673,24573.9,1950.67,-321.82,1274.54
18.78,24.127529,-87.400254,25528.6,1950.67,-321.82,1267.17
19.53,24.125323,-87.385836,26477.8,1950.67,-321.82,1259.80
20.28,24.123115,-87.371419,27421.5,1950.67,-321.82,1252.43
21.04,24.120906,-87.357002,28359.6,1950.67,-321.82,1245.07
21.79,24.118696,-87.342585,29292.2,1950.67,-321.82,1237.70
22.54,24.116484,-87.328169,30219.2,1950.67,-321.82,1230.33
23.29,24.114271,-87.313754,31140.8,1950.67,-321.82,1222.96
24.04,24.112056,-87.299339,32056.8,1950.67,-321.82,1215.60
24.79,24.109840,-87.284924,32967.2,1950.67,-321.82,1208.23
25.54,24.107623,-87.270510,33872.1,1950.67,-321.82,1200.86
26.29,24.105404,-87.256096,34771.5,1950.67,-321.82,1193.50
27.05,24.103185,-87.241683,35665.3,1950.67,-321.82,1186.13
27.80,24.100963,-87.227271,36553.7,1950.67,-321.82,1178.76
28.55,24.098741,-87.212859,37436.4,1950.67,-321.82,1171.39
29.30,24.096517,-87.198447,38313.7,1950.67,-321.82,1164.03
