time,lat,lon,alt,ve,vn,vu
0.00,25.251861,-90.593406,0.0,-871.92,53.57,944.64
0.75,25.252223,-90.599924,708.1,-871.92,53.57,937.26
1.51,25.252584,-90.606441,1410.7,-871.92,53.57,929.88
2.26,25.252946,-90.612958,2107.7,-871.92,53.57,922.50
3.01,25.253307,-90.619475,2799.1,-871.92,53.57,915.12
3.76,25.253668,-90.625993,3485.0,-871.92,53.57,907.74
4.52,25.254028,-90.632510,4165.4,-871.92,53.57,900.36
5.27,25.254389,-90.639028,4840.2,-871.92,53.57,892.98
6.02,25.254748,-90.645545,5509.4,-871.92,53.57,885.60
6.77,25.255108,-90.652063,6173.1,-871.92,53.57,878.22
7.53,25.255468,-90.658580,6831.2,-871.92,53.57,870.84
8.28,25.255827,-90.665098,7483.8,-871.92,53.57,863.46
9.03,25.256186,-90.671615,8130.8,-871.92,53.57,856.08
9.78,25.256544,-90.678133,8772.3,-871.92,53.57,848.70
10.54,25.256902,-90.684651,9408.2,-871.92,53.57,841.32
11.29,25.257260,-90.691168,10038.5,-871.92,53.57,833.94
12.04,25.257618,-90.697686,10663.3,-871.92,53.57,826.56
12.79,25.257976,-90.704204,11282.6,-871.92,53.57,819.18
13.55,25.258333,-90.710722,11896.3,-871.92,53.57,811.80
14.30,25.258690,-90.717240,12504.4,-871.92,53.57,804.42
15.05,25.259046,-90.723758,13107.0,-871.92,53.57,797.04
15.80,25.259402,-90.730275,13704.1,-871.92,53.57,789.66
16.56,25.259758,-90.736793,14295.5,-871.92,53.57,782.28
17.31,25.260114,-90.743312,14881.5,-871.92,53.57,774.90
18.06,25.260469,-90.749830,15461.8,-871.92,53.57,767.52
18.81,25.260825,-90.756348,16036.7,-871.92,53.57,760.14
19.57,25.261179,-90.762866,16605.9,-871.92,53.57,752.76
20.32,25.261534,-90.769384,17169.7,-871.92,53.57,745.38
21.07,25.261888,-90.775902,17727.8,-871.92,53.57,738.00
21.82,25.262242,-90.782421,18280.4,-871.92,53.57,730.62
22.58,25.262596,-90.788939,18827.5,-871.92,53.57,723.24
23.33,25.262949,-90.795457,19369.0,-871.92,53.57,715.86
24.08,25.263302,-90.801976,19904.9,-871.92,53.57,708.48
24.83,25.263655,-90.808494,20435.3,-871.92,53.57,701.10
25.59,25.264008,-90.815012,20960.1,-871.92,53.57,693.72
26.34,25.264360,-90.821531,21479.4,-871.92,53.57,686.34
27.09,25.264712,-90.828049,21993.1,-871.92,53.57,678.96
27.84,25.265064,-90.834568,22501.3,-871.92,53.57,671.58
28.60,25.265415,-90.841087,23003.9,-871.92,53.57,664.20
29.35,25.265766,-90.847605,23501.0,-871.92,53.57,656.82
30.10,25.266117,-90.854124,23992.5,-871.92,53.57,649.44
30.85,25.266468,-90.860643,24478.5,-871.92,53.57,642.06
31.61,25.266818,-90.867161,24958.9,-871.92,53.57,634.68
32.36,25.267168,-90.873680,25433.7,-871.92,53.57,627.30
33.11,25.267518,-90.880199,25903.0,-871.92,53.57,619.92
33.86,25.267867,-90.886718,26366.8,-871.92,53.57,612.54
34.62,25.268216,-90.893237,26825.0,-871.92,53.57,605.16
35.37,25.268565,-90.899756,27277.6,-871.92,53.57,597.78
36.12,25.268913,-90.906275,27724.7,-871.92,53.57,590.40
36.87,25.269262,-90.912794,28166.2,-871.92,53.57,583.02
37.63,25.269610,-90.919313,28602.2,-871.92,53.57,575.64
38.38,25.269957,-90.925832,29032.6,-871.92,53.57,568.26
39.13,25.270305,-90.932351,29457.5,-871.92,53.57,560.88
39.89,25.270652,-90.938870,29876.8,-871.92,53.57,553.50
40.64,25.270999,-90.945389,30290.6,-871.92,53.57,546.12
41.39,25.271345,-90.951909,30698.8,-871.92,53.57,538.74
42.14,25.271691,-90.958428,31101.4,-871.92,53.57,531.36
42.90,25.272037,-90.964947,31498.5,-871.92,53.57,523.98
43.65,25.272383,-90.971467,31890.1,-871.92,53.57,516.60
44.40,25.272729,-90.977986,32276.1,-871.92,53.57,509.22
45.15,25.273074,-90.984505,32656.5,-871.92,53.57,501.84
45.91,25.273418,-90.991025,33031.4,-871.92,53.57,494.46
46.66,25.273763,-90.997544,33400.7,-871.92,53.57,487.08
47.41,25.274107,-91.004064,33764.5,-871.92,53.57,479.70
48.16,25.274451,-91.010583,34122.7,-871.92,53.57,472.32
48.92,25.274795,-91.017103,34475.4,-871.92,53.57,464.94
49.67,25.275138,-91.023623,34822.5,-871.92,53.57,457.56
50.42,25.275481,-91.030142,35164.0,-871.92,53.57,450.18
51.17,25.275824,-91.036662,35500.1,-871.92,53.57,442.80
51.93,25.276167,-91.043182,35830.5,-871.92,53.57,435.42
52.68,25.276509,-91.049702,36155.4,-871.92,53.57,428.04
53.43,25.276851,-91.056222,36474.7,-871.92,53.57,420.66
54.18,25.277193,-91.062741,36788.5,-871.92,53.57,413.28
54.94,25.277534,-91.069261,37096.8,-871.92,53.57,405.90
55.69,25.277875,-91.075781,37399.5,-871.92,53.57,398.52
56.44,25.278216,-91.082301,37696.6,-871.92,53.57,391.14
